Mã phiếu,Người tạo,Ngày tạo,Mã kế hoạch,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN
PR24/05-054,Hoàng Văn Khiêm ,5/22/2024,EP2405-0064,MDM-FLNHUVANG,Nhũ Vàng FL,KG,15,KG,15,
PR24/06-018,Hoàng Văn Khiêm ,6/10/2024,EP2406-0022,MDM-FLNHUVANG,Nhũ Vàng FL,KG,25,KG,25,
PR24/05-055,Nguyễn Thị Hưởng,5/23/2024,EP2405-0073,MDM-FLREFBLUEGT,Xanh Dương Reflex Blue C gián tiếp,KG,75,KG,75,
PR24/06-011,Hoàng Văn Khiêm ,6/7/2024,EP2406-0014,MDM-FLXD2763,Xanh Dương 2763 FL,KG,25,KG,25,
PR24/05-001,Hoàng Văn Khiêm ,5/2/2024,EP2404-0086,MDM-FLXD2763,Xanh Dương 2763 FL,KG,75,KG,75,
PR24/06-056,Hoàng Văn Khiêm ,6/18/2024,EP2406-0059,MDM-FLXD2763,Xanh Dương 2763 FL,KG,50,KG,50,
PR24/06-042,Hoàng Văn Khiêm ,6/14/2024,EP2406-0043,MDM-FLXD2763,Xanh Dương 2763 FL,KG,25,KG,25,
PR24/06-056,Hoàng Văn Khiêm ,6/18/2024,EP2406-0059,MDM-FLXD2763GT,Xanh Dương 2763 FL gián tiếp,KG,25,KG,25,
PR24/05-005,Hoàng Văn Khiêm ,5/4/2024,EP2405-0005,MDM-FLXD2763GT,Xanh Dương 2763 FL gián tiếp,KG,75,KG,75,
PR24/04-010,Hoàng Văn Khiêm ,4/4/2024,EP2404-0013,MDM-FLXD2763GT,Xanh Dương 2763 FL gián tiếp,KG,50,KG,50,
PR24/04-043,Hoàng Văn Khiêm ,4/15/2024,EP2404-0053,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,KG,50,
PR24/04-024,Hoàng Văn Khiêm ,4/10/2024,EP2404-0029,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,75,KG,75,
PR24/05-001,Hoàng Văn Khiêm ,5/2/2024,EP2404-0086,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,125,KG,125,
PR24/04-065,Hoàng Văn Khiêm ,4/24/2024,EP2404-0076,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,100,KG,100,
PR24/06-002,Hoàng Văn Khiêm ,6/4/2024,EP2406-0001,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,100,KG,100,
PR24/05-065,Hoàng Văn Khiêm ,5/24/2024,EP2405-0079,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,100,KG,100,
PR24/05-045,Hoàng Văn Khiêm ,5/16/2024,EP2405-0043,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,KG,50,
PR24/05-029,Hoàng Văn Khiêm ,5/13/2024,EP2405-0031,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,KG,50,
PR24/06-056,Hoàng Văn Khiêm ,6/18/2024,EP2406-0059,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,100,KG,100,
PR24/06-042,Hoàng Văn Khiêm ,6/14/2024,EP2406-0043,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,KG,50,
PR24/06-078,Nguyễn Thị Hưởng,6/25/2024,EP2406-0075,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,125,KG,125,
PR24/06-056,Hoàng Văn Khiêm ,6/18/2024,EP2406-0059,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,50,KG,50,
PR24/06-018,Hoàng Văn Khiêm ,6/10/2024,EP2406-0022,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,50,KG,50,
PR24/05-029,Hoàng Văn Khiêm ,5/13/2024,EP2405-0031,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,100,KG,100,
PR24/04-044,Hoàng Văn Khiêm ,4/15/2024,EP2404-0052,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,50,KG,50,
PR24/04-010,Hoàng Văn Khiêm ,4/4/2024,EP2404-0013,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,100,KG,100,
PR24/04-024,Hoàng Văn Khiêm ,4/10/2024,EP2404-0029,MDM-FX61,Trắng 61 FL,KG,25,KG,25,
PR24/05-054,Hoàng Văn Khiêm ,5/22/2024,EP2405-0064,MDM-FX61,Trắng 61 FL,KG,25,KG,25,
PR24/05-045,Hoàng Văn Khiêm ,5/16/2024,EP2405-0043,MDM-PGTB,Phụ Gia Tăng Bám,KG,25,KG,25,
PR24/05-045,Hoàng Văn Khiêm ,5/16/2024,EP2405-0043,MDM-RELEXBLUEC,RELEXBLUE C,KG,100,KG,100,
PR24/06-002,Hoàng Văn Khiêm ,6/4/2024,EP2406-0001,MDM-RELEXBLUEC,RELEXBLUE C,KG,250,KG,250,
PR24/04-061,Hoàng Văn Khiêm ,4/23/2024,EP2404-0069,MDM-RELEXBLUEC,RELEXBLUE C,KG,100,KG,100,
PR24/04-057,Hoàng Văn Khiêm ,4/19/2024,EP2404-0063,MDM-RELEXBLUEC,RELEXBLUE C,KG,100,KG,100,
PR24/05-004,Hoàng Văn Khiêm ,5/4/2024,EP2405-0012,MDM-RELEXBLUEC,RELEXBLUE C,KG,150,KG,150,
PR24/06-018,Hoàng Văn Khiêm ,6/10/2024,EP2406-0022,MDM-RELEXBLUEC,RELEXBLUE C,KG,100,KG,100,
PR24/05-054,Hoàng Văn Khiêm ,5/22/2024,EP2405-0064,MUC-XL-DT-355,Mực in Gián tiếp màu xanh lá 355,KG,50,KG,50,
PR24/05-073,Hoàng Văn Khiêm ,5/29/2024,EP2405-0097,020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,570,KG,1710,
PR24/04-018,Hoàng Văn Khiêm ,4/4/2024,EP2404-0014,020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,660,KG,2534.33,
PR24/06-044,Hoàng Văn Khiêm ,6/14/2024,EP2406-0047,020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,745,KG,2235,
PR24/04-031,Hoàng Văn Khiêm ,4/11/2024,EP2404-0036,5200100050000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 113cm (-1), độ bền nén: >=270kgF/100mm.",ONG,62,KG,245.21,
PR24/04-052,Hoàng Văn Khiêm ,4/19/2024,EP2404-0062,5200100060000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 116cm (-1), độ bền nén: >=270kgF/100mm.",ONG,8,KG,32.48,
PR24/04-052,Hoàng Văn Khiêm ,4/19/2024,EP2404-0062,5200100070000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 117cm (-1), độ bền nén: >=270kgF/100mm.",ONG,6,KG,24.57,
PR24/04-052,Hoàng Văn Khiêm ,4/19/2024,EP2404-0062,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,50,KG,208.25,
PR24/04-031,Hoàng Văn Khiêm ,4/11/2024,EP2404-0036,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,12,KG,49.98,
PR24/05-028,Hoàng Văn Khiêm ,5/13/2024,EP2405-0034,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,66,KG,274.89,
PR24/06-045,Hoàng Văn Khiêm ,6/15/2024,EP2406-0049,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,120,KG,499.8,
PR24/06-045,Hoàng Văn Khiêm ,6/15/2024,EP2406-0049,5200100090000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 120cm (-1), độ bền nén: >=270kgF/100mm.",ONG,30,KG,126,
PR24/05-028,Hoàng Văn Khiêm ,5/13/2024,EP2405-0034,5200100090000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 120cm (-1), độ bền nén: >=270kgF/100mm.",ONG,10,KG,42,
PR24/04-052,Hoàng Văn Khiêm ,4/19/2024,EP2404-0062,5200100090000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 120cm (-1), độ bền nén: >=270kgF/100mm.",ONG,10,KG,42,
PR24/04-008,Hoàng Văn Khiêm ,4/3/2024,EP2404-0008,5200100120000000,"[SMY] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 123cm (+1), độ bền nén: >=270kgF/100mm.",ONG,75,KG,322.88,
PR24/04-008,Hoàng Văn Khiêm ,4/3/2024,EP2404-0008,5200100130000000,"[SMY] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 127cm (+1), độ bền nén: >=270kgF/100mm.",ONG,1430,KG,6356.35,
PR24/06-086,Nguyễn Thị Hưởng,6/25/2024,EP2406-0085,5200100130000000,"[SMY] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 127cm (+1), độ bền nén: >=270kgF/100mm.",ONG,110,KG,488.95,
PR24/06-092,Nguyễn Thị Hưởng,6/28/2024,EP2406-0094,5200100130000000,"[SMY] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 127cm (+1), độ bền nén: >=270kgF/100mm.",ONG,170,KG,755.65,
PR24/06-023,Hoàng Văn Khiêm ,6/10/2024,EP2406-0023,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,3000,KG,3000,
PR24/05-039,Hoàng Văn Khiêm ,5/15/2024,EP2405-0039,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,3000,KG,3000,
PR24/05-073,Hoàng Văn Khiêm ,5/29/2024,EP2405-0097,040010002000000,"Chỉ may polyester 210/3, màu trắng. Lực ≥4KgF, độ giãn 18.5- 20.0%",KG,100,KG,100,
PR24/05-010,Hoàng Văn Khiêm ,5/6/2024,EP2405-0014,040010002000000,"Chỉ may polyester 210/3, màu trắng. Lực ≥4KgF, độ giãn 18.5- 20.0%",KG,100,KG,100,
PR24/04-023,Hoàng Văn Khiêm ,4/9/2024,EP2404-0024,040010004000000,"Chỉ may cotton C6, màu trắng. [1600D, 6.0kgF, 16%]",KG,500,KG,500,
PR24/05-073,Hoàng Văn Khiêm ,5/29/2024,EP2405-0097,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,1200,KG,1200,
PR24/06-038,Hoàng Văn Khiêm ,6/13/2024,EP2406-0041,040010011000000,"Chỉ may PP 1200D, xanh dương. Cơ lý > or = 4.8KgF. Độ dãn > or =20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), kháng UV 1-2%",KG,700,KG,700,
PR24/06-023,Hoàng Văn Khiêm ,6/10/2024,EP2406-0023,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1700,KG,1700,
PR24/06-086,Nguyễn Thị Hưởng,6/25/2024,EP2406-0085,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1700,KG,1700,
PR24/05-028,Hoàng Văn Khiêm ,5/13/2024,EP2405-0034,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1700,KG,1700,
PR24/04-026,Hoàng Văn Khiêm ,4/11/2024,EP2404-0028,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,30,THUNG,30,
PR24/05-068,Hoàng Văn Khiêm ,5/27/2024,EP2405-0086,0917400080000000,BĂNG KEO ĐỎ 5cm,CUON,200,CUON,200,
PR24/06-046,Hoàng Văn Khiêm ,6/15/2024,EP2406-0046,0917400080000000,BĂNG KEO ĐỎ 5cm,CUON,100,CUON,100,
PR24/06-046,Hoàng Văn Khiêm ,6/15/2024,EP2406-0046,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,200,CUON,200,
PR24/06-022,Hoàng Văn Khiêm ,6/10/2024,EP2404-0081,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,200,CUON,200,
PR24/05-029,Hoàng Văn Khiêm ,5/13/2024,EP2405-0024,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,200,CUON,200,
PR24/04-015,Hoàng Văn Khiêm ,4/4/2024,EP2403-0102,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,50,CUON,50,
PR24/06-046,Hoàng Văn Khiêm ,6/15/2024,EP2406-0046,0917400100000000,BĂNG KEO VÀNG 5CM,CUON,200,CUON,200,
PR24/05-008,Hoàng Văn Khiêm ,5/4/2024,EP2405-0002,0902205530000000,ĐIỆN TRỞ NHIỆT ỐNG 220VAC PHI 13.85mmX900mm-2KW dây đầu ra dài 500mm dây bấn hàn,CAI,20,CAI,20,
PR24/04-067,Hoàng Văn Khiêm ,4/24/2024,EP2404-0073,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,40,CAI,40,
PR24/04-068,Hoàng Văn Khiêm ,4/26/2024,EP2404-0077,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,20,CAI,20,
PR24/04-006,Hoàng Văn Khiêm ,4/1/2024,EP2403-0097,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,70,CAI,70,
PR24/04-047,Hoàng Văn Khiêm ,4/16/2024,EP2404-0048,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,40,CAI,40,
PR24/06-044,Hoàng Văn Khiêm ,6/14/2024,EP2406-0047,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,40,CAI,40,
PR24/06-086,Nguyễn Thị Hưởng,6/25/2024,EP2406-0085,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,80,CAI,80,
PR24/06-075,Nguyễn Thị Hưởng,6/24/2024,EP2406-0081,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,40,CAI,40,
PR24/05-073,Hoàng Văn Khiêm ,5/29/2024,EP2405-0097,0920600050000000,"Dây luồn bao 3x10, PP, màu xanh, 1.5gr/m.",KG,2900,KG,2900,
PR24/04-076,Hoàng Văn Khiêm ,4/27/2024,EP2404-0054,0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,100,CAI,100,
PR24/06-041,Hoàng Văn Khiêm ,6/13/2024,EP2406-0030,0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,100,CAI,100,
PR24/06-033,Nguyễn Thị Hưởng,6/12/2024,EP2406-0039,0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,100,CAI,100,
PR24/06-039,Hoàng Văn Khiêm ,6/13/2024,EP2406-0039,0901900360000000,BÁNH XE CÔN NGẮN NOVA 6 Mã: 11158200900,CAI,100,CAI,100,
PR24/04-076,Hoàng Văn Khiêm ,4/27/2024,EP2404-0054,0901900360000000,BÁNH XE CÔN NGẮN NOVA 6 Mã: 11158200900,CAI,100,CAI,100,
PR24/04-076,Hoàng Văn Khiêm ,4/27/2024,EP2404-0054,0901900380000000,BÁNH XE LỆCH TÂM NOVA/RX6.1- NOVA6994514,CAI,100,CAI,100,
PR24/06-049,Hoàng Văn Khiêm ,6/17/2024,EP2406-0050,0902100530000000,Dây cu roa 3VX 600 -,SOI,5,SOI,5,
PR24/06-063,Nguyễn Thị Hưởng,6/20/2024,EP2406-0065,0902202890000000,Bóng đèn led Philips TForce 40W - E27.,CAI,40,CAI,40,
PR24/05-035,Hoàng Văn Khiêm ,5/13/2024,EP2405-0022,0902202890000000,Bóng đèn led Philips TForce 40W - E27.,CAI,40,CAI,40,
PR24/05-011,Hoàng Văn Khiêm ,5/6/2024,EP2404-0084,0905300490000000,Dao rọc giấy (loại lớn),BO,2,BO,2,
PR24/04-015,Hoàng Văn Khiêm ,4/4/2024,EP2403-0102,0905600040000000,SÊN ĐƠN 40,CAI,5,CAI,5,
PR24/05-007,Hoàng Văn Khiêm ,5/4/2024,EP2405-0003,0905700160000000,PHỚT 20X35,CAI,20,CAI,20,
PR24/05-071,Hoàng Văn Khiêm ,5/27/2024,EP2405-0061,0908500540000000,LỌC KHÍ SA15A FUSHENG,CAI,1,CAI,1,
PR24/06-003,Hoàng Văn Khiêm ,6/4/2024,EP2405-0089,0909700010000000,Vải lau,Kg,800,Kg,800,
PR24/04-002,Hoàng Văn Khiêm ,4/1/2024,EP2404-0002,0909700010000000,Vải lau,Kg,800,Kg,800,
PR24/05-071,Hoàng Văn Khiêm ,5/27/2024,EP2405-0061,0912600020000000,Tách Dầu SA15A FUSHENG,CAI,1,CAI,1,
PR24/05-033,Hoàng Văn Khiêm ,5/13/2024,EP2404-0056,0916900040000000,MỠ BÒ SKF LGMT 3/5,Kg,2,Kg,2,
PR24/05-029,Hoàng Văn Khiêm ,5/13/2024,EP2405-0024,0917400040000000,BĂNG KEO 2 MẶT (QUAN HAO-DÙNG CHO KHÂU IN),CUON,300,CUON,300,
PR24/06-046,Hoàng Văn Khiêm ,6/15/2024,EP2406-0046,0917400040000000,BĂNG KEO 2 MẶT (QUAN HAO-DÙNG CHO KHÂU IN),CUON,100,CUON,100,
PR24/05-035,Hoàng Văn Khiêm ,5/13/2024,EP2405-0022,0917400060000000,Băng keo điện Nano 1.8cm - 18 yard (màu đen),CUON,50,CUON,50,
PR24/06-046,Hoàng Văn Khiêm ,6/15/2024,EP2406-0046,0917400130000000,Băng keo trong 5cm,CUON,100,CUON,100,
PR24/06-033,Nguyễn Thị Hưởng,6/12/2024,EP2406-0039,0918500100000000,GỐI ĐỠ ĐẦU DÙ TRƯỚC - BEARING BLOCK - P ( FRONT ) - MÃ : NOVA6 494501,CAI,50,CAI,50,
PR24/04-076,Hoàng Văn Khiêm ,4/27/2024,EP2404-0054,0918500100000000,GỐI ĐỠ ĐẦU DÙ TRƯỚC - BEARING BLOCK - P ( FRONT ) - MÃ : NOVA6 494501,CAI,100,CAI,100,
PR24/05-071,Hoàng Văn Khiêm ,5/27/2024,EP2405-0061,0922900070000000,lọc dầu SA15A FUSHENG,CAI,1,CAI,1,
PR24/05-033,Hoàng Văn Khiêm ,5/13/2024,EP2404-0056,0923700030000000,Keo con chó Dog X66- 3kg,HOP,5,HOP,5,
PR24/04-015,Hoàng Văn Khiêm ,4/4/2024,EP2403-0102,0923700030000000,Keo con chó Dog X66- 3kg,HOP,3,HOP,3,
PR24/04-053,Hoàng Văn Khiêm ,4/19/2024,EP2404-0049,0926400080000000,Bánh nhám xếp 100mm.,CAI,50,CAI,50,
PR24/05-011,Hoàng Văn Khiêm ,5/6/2024,EP2404-0084,5300100101000000,Bìa Trình Ký Nhựa,CAI,10,CAI,10,
PR24/05-011,Hoàng Văn Khiêm ,5/6/2024,EP2404-0084,5300100310000000,BB Double,CAI,60,CAI,60,
PR24/05-083,Hoàng Văn Khiêm ,5/30/2024,EP2405-0101,5300100310000000,BB Double,CAI,100,CAI,100,
PR24/05-083,Hoàng Văn Khiêm ,5/30/2024,EP2405-0101,5300100460000000,Giấy A472,Gram,60,Gram,60,
PR24/05-011,Hoàng Văn Khiêm ,5/6/2024,EP2404-0084,5300100460000000,Giấy A472,Gram,20,Gram,20,
PR24/05-011,Hoàng Văn Khiêm ,5/6/2024,EP2404-0084,5300100510000000,Giấy A5/70,Gram,10,Gram,10,
PR24/06-047,Nguyễn Thị Hưởng,6/15/2024,EP2406-0051,5300100510000000,Giấy A5/70,Gram,20,Gram,20,
PR24/05-083,Hoàng Văn Khiêm ,5/30/2024,EP2405-0101,5300100530000000,Giấy in liên tục 3 liên,THUNG,1,THUNG,1,
PR24/05-083,Hoàng Văn Khiêm ,5/30/2024,EP2405-0101,5300100590000000,Lưỡi Dao Lớn,HOP,1,HOP,1,
PR24/05-011,Hoàng Văn Khiêm ,5/6/2024,EP2404-0084,5300100590000000,Lưỡi Dao Lớn,HOP,1,HOP,1,
PR24/05-083,Hoàng Văn Khiêm ,5/30/2024,EP2405-0101,5300101250000000,Giấy in liên tục 3 liên ( chia đội),THUNG,1,THUNG,1,
PR24/05-042,Hoàng Văn Khiêm ,5/16/2024,EP2405-0041,53AOCNDOZZL00061N,Áo Thun CN (đỏ viền đen)-size L,CAI,300,CAI,300,
PR24/05-042,Hoàng Văn Khiêm ,5/16/2024,EP2405-0041,53AOCNDOZZM00060N,Áo Thun CN (đỏ viền đen)-size M,CAI,100,CAI,100,
PR24/06-007,Hoàng Văn Khiêm ,6/5/2024,EP2406-0007,CBT001,Chai xịt chống rỉ sét và bôi trơn Selleys RP7 300g,Chai,5,Chai,5,
PR24/04-013,Hoàng Văn Khiêm ,4/4/2024,EP2404-0012,CBT001,Chai xịt chống rỉ sét và bôi trơn Selleys RP7 300g,Chai,2,Chai,2,
PR24/04-015,Hoàng Văn Khiêm ,4/4/2024,EP2403-0102,CHD011,CHỤP SUỐT RX6.1 Mã: VYC-01121B,CAI,1000,CAI,1000,
PR24/05-025,Hoàng Văn Khiêm ,5/9/2024,EP2405-0029,CHD011,CHỤP SUỐT RX6.1 Mã: VYC-01121B,CAI,1000,CAI,1000,
PR24/05-083,Hoàng Văn Khiêm ,5/30/2024,EP2405-0101,VPP003,Bìa Lổ Mỏng,XAP,5,XAP,5,
PR24/05-011,Hoàng Văn Khiêm ,5/6/2024,EP2404-0084,VPP004,Decal Oji,XAP,25,XAP,25,
PR24/05-083,Hoàng Văn Khiêm ,5/30/2024,EP2405-0101,VPP007,Mực lông dầu đỏ,HOP,12,HOP,12,
PR24/05-083,Hoàng Văn Khiêm ,5/30/2024,EP2405-0101,VPP008,Mực lông dầu xanh,HOP,12,HOP,12,
PR24/05-027,Hoàng Văn Khiêm ,5/13/2024,EP2405-0032,0916100070000000,Nước sơn vàng vẽ layout,Hộp,2,Hộp,2,
PR24/05-052,Hoàng Văn Khiêm ,5/20/2024,EP2405-0057,0902100640000000,Dây cu roa Optibelt C99,SOI,6,SOI,6,
PR24/05-068,Hoàng Văn Khiêm ,5/27/2024,EP2405-0086,0902100640000000,Dây cu roa Optibelt C99,SOI,10,SOI,10,
PR24/04-015,Hoàng Văn Khiêm ,4/4/2024,EP2403-0102,0902100640000000,Dây cu roa Optibelt C99,SOI,10,SOI,10,
PR24/06-041,Hoàng Văn Khiêm ,6/13/2024,EP2406-0030,0902100640000000,Dây cu roa Optibelt C99,SOI,10,SOI,10,
PR24/06-015,Hoàng Văn Khiêm ,6/7/2024,EP2406-0018,0908601130000000,Mũi khoan thép Nachi phi 4mm,CAI,5,CAI,5,
PR24/06-015,Hoàng Văn Khiêm ,6/7/2024,EP2406-0018,0908601140000000,Mũi khoan thép Nachi phi 5mm,CAI,5,CAI,5,
PR24/06-041,Hoàng Văn Khiêm ,6/13/2024,EP2406-0044,090570178000000,Bộ nối thẳng thau 1 đầu ren ngoài 13 - 1 đầu côn lồi gắn ống đồng 10,BO,20,BO,20,
PR24/06-012,Hoàng Văn Khiêm ,6/7/2024,EP2406-0011,0904600340000000,Tán keo M6,CON,300,CON,300,
PR24/04-015,Hoàng Văn Khiêm ,4/4/2024,EP2403-0102,0904600380000000,Sên 3 - 40,HOP,2,HOP,2,
PR24/06-022,Hoàng Văn Khiêm ,6/10/2024,EP2404-0081,0906200880000000,ỐNG LĂN ĐAI NGẮN LH mã LSL6074824,CAI,100,CAI,100,
PR24/04-013,Hoàng Văn Khiêm ,4/4/2024,EP2404-0012,0901101590000000,Cóc đạp điện TFS - 201 - 10A - 250VAC,CAI,10,CAI,10,
PR24/04-022,Hoàng Văn Khiêm ,4/8/2024,EP2404-0017,0920600080000000,"Dây HDPE, trắng đục, 1.0g/m. [Luồn miệng bao DW]",M,901000,KG,901,
PR24/04-075,Hoàng Văn Khiêm ,4/27/2024,EP2404-0082,0920600080000000,"Dây HDPE, trắng đục, 1.0g/m. [Luồn miệng bao DW]",M,500000,KG,500,
PR24/05-019,Nguyễn Thị Hưởng,5/8/2024,EP2405-0025,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,1008000,Kg,1008000,
PR24/04-022,Hoàng Văn Khiêm ,4/8/2024,EP2404-0017,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,1008000,Kg,1008000,
PR24/04-009,Hoàng Văn Khiêm ,4/4/2024,EP2404-0010,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,1008,Kg,1008,
PR24/06-035,Hoàng Văn Khiêm ,6/13/2024,EP2406-0040,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,832000,Kg,832000,
PR24/06-052,Nguyễn Thị Hưởng,6/18/2024,EP2406-0055,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,520000,Kg,520000,
PR24/06-054,Nguyễn Thị Hưởng,6/18/2024,EP2406-0056,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,520000,Kg,520000,
