Nhân viên,Kho nhận,PO,Số YCMH,Ngày yêu cầu,Thời hạn,Mặt hàng,Tên hàng,Đvt (1),Đvt (2),Yêu cầu 1,Yêu cầu 2,Duyệt mua 1,Duyệt mua 2,Đặt mua 1,Đặt mua 2,Yêu cầu nhập kho 1,Yêu cầu nhập kho 2,Nhập kho 1,Nhập kho 2,Còn thiếu 1,Còn thiếu 2,Mục đích sử dụng,Ghi chú
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0901101660000000,Bộ taro M6,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0901101670000000,Bộ taro M8,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0905500370000000,Sắt V 50x50x3mm,CAY,CAY,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0908601190000000,Bộ dụng cụ lấy ốc gãy 6 cái SKC 1816,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0905500230000000,Sắt la 30x3mm,Mét,Mét,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0905501390000000,Sắt la 55x6mm,Mét,Mét,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-068,10/27/2023,10/25/2023,0923700360000000,Bulong lục giác đầu trụ M10x50.,CON,CON,10,10,0,0,10,10,10,10,0,0,10,10,,0
Hoàng Văn Khiêm ,KVP001,PO10/23-071,PR23/10-069,10/28/2023,10/30/2023,5300101930000000,Sàn 2 bếp á,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KVP001,PO10/23-071,PR23/10-069,10/28/2023,10/30/2023,5300101940000000,Thùng đá INOX 304,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KVP001,PO10/23-071,PR23/10-069,10/28/2023,10/30/2023,5300101950000000,Hệ sàn bếp á Đơn,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KVP001,PO10/23-071,PR23/10-069,10/28/2023,10/30/2023,5300101960000000,Khu rửa Nồi Cao 300mm (ngồi Rửa),CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KVP001,PO10/23-071,PR23/10-069,10/28/2023,10/30/2023,5300101970000000,Rổ vo gạo 40cm,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KVP001,PO10/23-071,PR23/10-069,10/28/2023,10/30/2023,5300101980000000,Kệ 1 tầng song Trên bồn cầu,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KVP001,PO10/23-071,PR23/10-069,10/28/2023,10/30/2023,5300101990000000,Kệ 3 Tầng úp Ly có khay hứng nước,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KVP001,PO10/23-071,PR23/10-069,10/28/2023,10/30/2023,5300102000000000,Bẫy Mỡ,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,DỤNG CỤ BẾP THIÊN PHÁT
Hoàng Văn Khiêm ,KNL001,PO10/23-069,PR23/10-070,10/28/2023,10/30/2023,TAY-TRANG,Tẩy trắng,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,MEKONG + TỒN KHO
Hoàng Văn Khiêm ,KNL002,PO10/23-073,PR23/10-070,10/28/2023,11/1/2023,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,500,500,0,0,500,500,500,500,0,0,500,500,,CHINA PLASTIC + TỒN KHO
Hoàng Văn Khiêm ,KXD001,PO10/23-072,PR23/10-071,10/28/2023,10/12/2023,0909000030000000,cát xây dựng,M3,M3,5,5,0,0,5,5,1,1,0,0,5,5,,
Hoàng Văn Khiêm ,,PO10/23-069,PR23/10-072,10/31/2023,10/22/2023,0917400080000000,BĂNG KEO ĐỎ 5cm,CUON,CUON,300,300,0,0,300,300,300,300,0,0,300,300,,VÁ LỔI HÀNG LỒNG+NỐI CUỘN
Hoàng Văn Khiêm ,,PO10/23-069,PR23/10-072,10/31/2023,10/22/2023,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,CUON,120,300,0,0,120,120,120,120,0,0,120,300,,
Hoàng Văn Khiêm ,,PO10/23-069,PR23/10-072,10/31/2023,10/22/2023,0917400100000000,BĂNG KEO VÀNG 5CM,CUON,CUON,120,120,0,0,120,120,120,120,0,0,120,120,,
Hoàng Văn Khiêm ,,PO10/23-069,PR23/10-072,10/31/2023,10/22/2023,0909700010000000,Vải lau,Kg,Kg,300,300,0,0,300,300,300,300,0,0,300,300,,
Hoàng Văn Khiêm ,,PO10/23-069,PR23/10-072,10/31/2023,10/22/2023,0917400070000000,BĂNG KEO ĐỎ 2cm ,Cuộn,Cuộn,500,500,0,0,500,500,500,500,0,0,500,500,,
Hoàng Văn Khiêm ,,PO10/23-069,PR23/10-073,10/31/2023,11/3/2023,0908700080000000,bình oxy,Bình,Bình,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,,PR23/10-073,10/31/2023,11/3/2023,0927600088000000,Bạc đạn SKF  6810 - 2Z/C3,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO10/23-069,PR23/10-073,10/31/2023,11/3/2023,0905700320000000,Phớt dầu SC 40x52x7mm,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,BANIN,PO10/23-074,PR23/10-075,10/31/2023,10/28/2023,5200103710000000,AGRI FEED,CM2,CM2,10000,10000,0,0,10000,10000,10000,10000,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-074,PR23/10-075,10/31/2023,10/28/2023,5200103780000000,Aqua 34,CM2,CM2,10000,10000,0,0,10000,10000,10000,10000,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-074,PR23/10-075,10/31/2023,10/28/2023,5200105060000000,Golden horse,CM2,CM2,10000,10000,0,0,10000,10000,2096,2096,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO10/23-074,PR23/10-075,10/31/2023,10/28/2023,5200105810000000,love Birds,CM2,CM2,5000,5000,0,0,5000,5000,1092,1092,0,0,5000,5000,,
Hoàng Văn Khiêm ,KVT,PO10/23-074,PR23/10-075,10/31/2023,10/28/2023,5200106170000000,Orange Horse,CM2,CM2,10000,10000,0,0,10000,10000,4367,4367,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO10/23-074,PR23/10-075,10/31/2023,10/28/2023,5200106220000000,Oro Uno,CM2,CM2,10000,10000,0,0,10000,10000,4315,4315,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO10/23-074,PR23/10-075,10/31/2023,10/28/2023,5200108722000000,Bản in BLUE HORSE ROTICANAI,CM2,CM2,10000,10000,0,0,10000,10000,4313,4313,0,0,10000,10000,,
Hoàng Văn Khiêm ,,PO10/23-076,PR23/10-076,10/31/2023,11/1/2023,0920600320000000,Dây rút 10x500,BICH,BICH,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,,PO10/23-076,PR23/10-076,10/31/2023,11/1/2023,0902300160000000,Đầu dò nhiệt độ loại vặn M6.3 - dây dài 1 mét,Sợi,Sợi,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO10/23-076,PR23/10-076,10/31/2023,11/1/2023,0905400140000000,Đầu cốt tròn NichiFu 35-8.,Cái,Cái,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO10/23-076,PR23/10-076,10/31/2023,11/1/2023,0902204260000000,Dây điện mềm LION - VVCM - C4 X 35 mm2.,M,M,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO10/23-076,PR23/10-076,10/31/2023,11/1/2023,0905400220000000,Đầu cosse tròn Nichifu  35-10,CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO10/23-076,PR23/10-076,10/31/2023,11/1/2023,0906900260000000,CHỤP MỦ màu V35 ( đỏ - xanh - vàng - đen ),CAI,CAI,40,40,0,0,40,40,40,40,0,0,40,40,,
Hoàng Văn Khiêm ,KNL001,PO10/23-075,PR23/10-077,10/31/2023,11/6/2023,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,KG,150,150,0,0,150,150,150,150,0,0,150,150,,SO2310-0052 - UNIPACK
Hoàng Văn Khiêm ,KVT001,PO11/23-001,PR23/11-001,11/1/2023,11/3/2023,0926600120000000,bồn nước bàn cầu (37x37x20) Vinacera Thiên thanh,CAI,CAI,1,1,0,0,1,1,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO11/23-001,PR23/11-001,11/1/2023,11/3/2023,0903900300000000,Nối ren ngoài 34 BM,Cái,Cái,2,2,0,0,4,4,4,4,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO11/23-001,PR23/11-001,11/1/2023,11/3/2023,0913000010000000,Silicol trong,LO,LO,20,20,0,0,20,20,10,10,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO11/23-001,PR23/11-001,11/1/2023,11/3/2023,0901400290000000,BÍT NHỰA REN TRONG 21,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO11/23-001,PR23/11-001,11/1/2023,11/3/2023,0903900610000000,Van Nhựa 49,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO11/23-001,PR23/11-001,11/1/2023,11/3/2023,090610210000000,Nối Giảm 49/34,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO11/23-001,PR23/11-001,11/1/2023,11/3/2023,0906100210000000,Nối Nhựa 34 (BM),CAI,CAI,2,2,0,0,3,3,3,3,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO11/23-001,PR23/11-001,11/1/2023,11/3/2023,0904701110000000,Co nhựa 34 (BM),CAI,CAI,4,4,0,0,6,6,6,6,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO11/23-001,PR23/11-001,11/1/2023,11/3/2023,0901400320000000,Bít Nhựa Ren Ngoài 21,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,BANIN,PO11/23-004,PR23/11-002,11/1/2023,11/1/2023,5200105130000000,Green Bicycle,CM2,CM2,10000,10000,0,0,10000,10000,4241,4241,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO11/23-004,PR23/11-002,11/1/2023,11/1/2023,52001051480000000,CF2.X-40Kg (Green),CM2,CM2,10000,10000,0,0,12254,12254,12254,12254,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO11/23-003,PR23/11-003,11/2/2023,11/4/2023,0902209870000000,Màn hình máy nén khí KING POWER Model: MAM880 (B) (200) - Ck1321M004-1 (Hengcheng),CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO11/23-003,PR23/11-003,11/2/2023,11/4/2023,091960092000000,Bộ cụm van hút máy nén khí KINGPOWER. Model : AIV - 85B -W YX.,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KHC001,PO11/23-002,PR23/11-004,11/2/2023,11/3/2023,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,KG,25,25,0,0,25,25,24,24,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO11/23-002,PR23/11-004,11/2/2023,11/3/2023,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,1020,1020,0,0,1020,1020,1020,1020,0,0,1020,1020,,
Hoàng Văn Khiêm ,KHC001,PO11/23-002,PR23/11-004,11/2/2023,11/3/2023,MDM-FL39,Xanh Dương 39 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO11/23-002,PR23/11-004,11/2/2023,11/3/2023,MDM-FL92,Đen 92 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO11/23-002,PR23/11-004,11/2/2023,11/3/2023,MDM-FLREFBLUE,Xanh Dương Reflex Blue C,KG,KG,150,150,0,0,150,150,150,150,0,0,150,150,,
Hoàng Văn Khiêm ,KVT001,PO10/23-076,PR23/11-005,11/2/2023,10/31/2023,0926400180000000,Đá cắt mỏng cho inox x-lock/ 125x1.2x22.23mm A60T,CAI,CAI,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO11/23-009,PR23/11-005,11/2/2023,10/31/2023,0922800010000000,LOGO 24RC-6ED1052-1HBOO-OBA5,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO11/23-008,PR23/11-006,11/2/2023,11/4/2023,0500100020000000,"Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.",Cuộn,Cuộn,50,500,0,0,59,590,59,590,0,0,50,500,,TỒN KHO
Hoàng Văn Khiêm ,KNL002,PO11/23-009,PR23/11-006,11/2/2023,11/6/2023,0500100080000000,"Dây đai ép kiện PET, màu xanh lá, K15.5mm, dày 0.6mm, bề mặt dập nổi, tension >350kgF, 20kg/cuộn.",CUON,CUON,3,60,0,0,3,60,3,60,0,0,3,60,,TỒN KHO
Hoàng Văn Khiêm ,KVT001,PO11/23-009,PR23/11-006,11/2/2023,11/6/2023,0926400080000000,Bánh nhám xếp 100mm.,CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,TỒN KHO
Hoàng Văn Khiêm ,BANIN,PO11/23-007,PR23/11-007,11/2/2023,11/3/2023,5200106150000000,Orange 888 25kg,CM2,CM2,10000,10000,0,0,10000,10000,5593,5593,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO11/23-007,PR23/11-007,11/2/2023,11/3/2023,52001051240000000,Balance -25kg,CM2,CM2,10000,10000,0,0,10000,10000,240,240,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO11/23-009,PR23/11-008,11/2/2023,11/10/2023,0900400130000000,Bạc thau đỡ lô 56x82mm ( gia công theo bản vẽ),CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-010,PR23/11-008,11/2/2023,11/10/2023,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,CAI,200,200,0,0,200,200,200,200,0,0,200,200,,
Hoàng Văn Khiêm ,KVT001,PO11/23-009,PR23/11-008,11/2/2023,11/10/2023,0901300870000000,BU LONG LỤC GIÁC ÂM M6x10,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-009,PR23/11-008,11/2/2023,11/10/2023,0902207790000000,Chuột đèn 4-22W- 110-130V.,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-009,PR23/11-008,11/2/2023,11/10/2023,BON009,Bóng đèn UV diệt côn trùng F10 T8/BL 07/19,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,,PO11/23-009,PR23/11-008,11/2/2023,11/10/2023,0902100700000000,Dây curoa A85,Sợi,Sợi,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,,PO11/23-009,PR23/11-008,11/2/2023,11/10/2023,0917400110000000,BĂNG KEO CHỊU NHIỆT 5CM,Cuộn,Cuộn,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO11/23-009,PR23/11-008,11/2/2023,11/10/2023,0908601200000000,Bộ Lọc Điều Áp Khí Nén AIRTAC AFR2000 (Lọc Hơi Ren 13mm),BO,BO,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO11/23-009,PR23/11-008,11/2/2023,11/10/2023,0908601210000000,Lò xo ty 0.7mm phi ngoài 6x24mm có khoen tròn 2 đầu. (Theo mẫu),CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO11/23-009,PR23/11-008,11/2/2023,11/10/2023,0902209880000000,Bo nguồn đèn bắt côn trùng : AC220v/50HZ - HV-UOT-1.5V. (Theo mẫu),CAI,CAI,2,2,0,0,2,2,2,2,2,2,0,0,,
Hoàng Văn Khiêm ,KNL002,PO11/23-005,PR23/11-009,11/2/2023,11/22/2023,5200100130000000,"[SMY] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 127cm (+1), độ bền nén: >=270kgF/100mm.",ONG,ONG,710,3155.95,0,0,710,3155.95,710,3155.95,0,0,710,3155.95,,SO2310-0033 - SANMIGUEL
Hoàng Văn Khiêm ,KNL002,PO11/23-006,PR23/11-009,11/2/2023,11/10/2023,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,KG,150,150,0,0,150,150,150,150,0,0,150,150,,SO2310-0054 - HARVEST
Hoàng Văn Khiêm ,KNL002,PO11/23-006,PR23/11-009,11/2/2023,11/10/2023,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,750,750,0,0,750,750,750,750,0,0,750,750,,SO2310-0034 - MEKONG
Hoàng Văn Khiêm ,KHC001,PO11/23-011,PR23/11-010,11/6/2023,11/8/2023,MDM-DMC,Dung môi Chỉnh,KG,KG,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KHC001,PO11/23-011,PR23/11-010,11/6/2023,11/8/2023,MDM-FL23,Vàng Chanh 23 FL,KG,KG,25,25,0,0,25,25,25,25,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,PO11/23-011,PR23/11-010,11/6/2023,11/8/2023,MDM-FL348,Xanh lá 348C,KG,KG,75,75,0,0,75,75,75,75,0,0,75,75,,
Hoàng Văn Khiêm ,KHC001,PO11/23-011,PR23/11-010,11/6/2023,11/8/2023,MDM-FL39,Xanh Dương 39 FL,KG,KG,225,225,0,0,225,225,225,225,0,0,225,225,,
Hoàng Văn Khiêm ,KHC001,PO11/23-011,PR23/11-010,11/6/2023,11/8/2023,MDM-FL81,Tím 81 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO11/23-011,PR23/11-010,11/6/2023,11/8/2023,MDM-RELEXBLUEC,RELEXBLUE C,KG,KG,325,325,0,0,325,325,325,325,0,0,325,325,,
Hoàng Văn Khiêm ,KVT001,PO11/23-012,PR23/11-011,11/6/2023,11/6/2023,5200108741000000,HAY KINGDOM ( UNIPACK),CM2,CM2,10000,10000,0,0,10000,10000,3696,3696,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-012,PR23/11-011,11/6/2023,11/6/2023,5200104860000000,FERRER SUPER,CM2,CM2,10000,10000,0,0,10000,10000,5053,5053,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-012,PR23/11-011,11/6/2023,11/6/2023,5200106190000000,Oro Cinco,CM2,CM2,10000,10000,0,0,10000,10000,6452,6452,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-012,PR23/11-011,11/6/2023,11/6/2023,5200106200000000,Oro Dos,CM2,CM2,10000,10000,0,0,10000,10000,8497,8497,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-012,PR23/11-011,11/6/2023,11/6/2023,5200106220000000,Oro Uno,CM2,CM2,20000,20000,0,0,20000,20000,19222,18653.4412,0,0,20000,20000,,
Hoàng Văn Khiêm ,KVP001,PO11/23-013,PR23/11-012,11/6/2023,10/31/2023,5300102010000000,Kệ mica A5.,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KBT001,PO11/23-014,PR23/11-013,11/6/2023,11/9/2023,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).",CAI,CAI,305000,5795,0,0,305000,5795,291000,5529,0,0,305000,5795,,SO2310-0054 - HARVEST
Hoàng Văn Khiêm ,KNL001,PO11/23-015,PR23/11-013,11/6/2023,11/10/2023,HAT-EMPE0033K,Hạt màu đen EMPE0033K - Châu Âu. [KB3],KG,KG,200,200,0,0,200,200,200,200,0,0,200,200,,SO2311-0001 - UNIPACK
Hoàng Văn Khiêm ,KNL001,PO11/23-019,PR23/11-013,11/6/2023,11/10/2023,HAT-PPM9600,Hạt nhựa PP M9600,KG,KG,500,500,0,0,500,500,500,500,0,0,500,500,,SO2311-0001 - UNIPACK
Hoàng Văn Khiêm ,KNL001,PO11/23-016,PR23/11-013,11/6/2023,11/10/2023,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,KG,300,300,0,0,300,300,300,300,0,0,300,300,,SO2311-0001 - UNIPACK
Hoàng Văn Khiêm ,KBT001,PO11/23-017,PR23/11-013,11/6/2023,11/14/2023,10TEM-TU001-06-0001,Tem bao Jumbo UNP TU001-06-0001. Kích thước W4.5xL7.0 (inch),Cái,Cái,19900,19.9,0,0,19900,19.9,19900,19.9,0,0,19900,19.9,,SO2311-0001 - UNIPACK
Hoàng Văn Khiêm ,KNL002,PO11/23-018,PR23/11-013,11/6/2023,11/10/2023,040010021000000,"Chỉ may multi 800D màu đen (chỉ dệt đai) lực kéo đứt ≥4.0KgF, dãn dài ≥ 20.0%, UV 1-2%, nhúng hồ 20 điểm / 1 mét",KG,KG,600,600,0,0,600,600,0,0,0,0,600,600,,SO2311-0001 - UNIPACK
Hoàng Văn Khiêm ,,PO11/23-021,PR23/11-014,11/7/2023,11/14/2023,0923700100000000,keo đa năng ARALDITE AW 106,Kg,Kg,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,,PO11/23-021,PR23/11-014,11/7/2023,11/14/2023,0923700110000000,keo đa năng HARDENR HV 953U BD,Kg,Kg,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KHC001,PO11/23-020,PR23/11-014,11/7/2023,11/13/2023,0700100050000000,Nhớt omala320,LIT,LIT,200,200,0,0,200,200,200,200,0,0,200,200,,
Hoàng Văn Khiêm ,KNL001,PO12/23-005,PR23/11-015,11/7/2023,11/24/2023,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,KG,4000,4000,0,0,24000,24000,0,0,0,0,4000,4000,,
Hoàng Văn Khiêm ,KNL001,,PR23/11-015,11/7/2023,11/20/2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,500000,500000,0,0,0,0,0,0,0,0,500000,500000,,
Hoàng Văn Khiêm ,KNL001,PO12/23-005,PR23/11-015,11/7/2023,11/24/2023,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,KG,12000,12000,0,0,24000,24000,0,0,0,0,12000,12000,,
Hoàng Văn Khiêm ,KVT001,PO11/23-023,PR23/11-016,11/9/2023,11/13/2023,0901100420000000,BẠC ĐẠN 6206,CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO11/23-023,PR23/11-016,11/9/2023,11/13/2023,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,CAI,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,,PO11/23-024,PR23/11-016,11/9/2023,11/13/2023,0926400010000000,ĐÁ CẮT 100,Cái,Cái,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO11/23-022,PR23/11-017,11/9/2023,11/10/2023,0700100030000000,nhớt 10,LIT,LIT,2000,2000,0,0,2000,2000,2000,2000,0,0,2000,2000,,
Hoàng Văn Khiêm ,KVT001,PO11/23-024,PR23/11-018,11/9/2023,11/13/2023,0902202890000000,Bóng đèn led Philips TForce 40W - E27.,CAI,CAI,40,40,0,0,40,40,40,40,0,0,40,40,,
Hoàng Văn Khiêm ,KVT001,PO11/23-024,PR23/11-018,11/9/2023,11/13/2023,0902202860000000,Bóng đèn led tube 1.2m 18w DE Philips (điện 2 đầu),CAI,CAI,40,40,0,0,40,40,40,40,0,0,40,40,,
Hoàng Văn Khiêm ,KVT001,PO11/23-024,PR23/11-019,11/9/2023,11/24/2023,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,CAI,40,40,0,0,40,40,40,40,0,0,40,40,,SO2311-0007 - UNIPACK
Hoàng Văn Khiêm ,,PO11/23-024,PR23/11-019,11/9/2023,11/10/2023,0913900070000000,Đinh 5 phân,Kg,Kg,35,35,0,0,35,35,35,35,0,0,35,35,,
Hoàng Văn Khiêm ,KXD001,PO11/23-024,PR23/11-019,11/9/2023,11/11/2023,0908400040000000,Lam Nhựa 5 sóng,CAY,CAY,80,80,0,0,80,80,80,80,0,0,80,80,,
Hoàng Văn Khiêm ,KXD001,PO11/23-024,PR23/11-019,11/9/2023,11/11/2023,0908800230000000,Keo dán  tấm nhựa,CHAI,CHAI,6,6,0,0,6,6,6,6,0,0,6,6,,
Hoàng Văn Khiêm ,KVT001,PO11/23-024,PR23/11-019,11/9/2023,11/10/2023,0913900060000000,Đinh 4cm,KG,KG,15,15,0,0,15,15,15,15,0,0,15,15,,
Hoàng Văn Khiêm ,BANIN,PO11/23-026,PR23/11-020,11/10/2023,11/11/2023,5200104600000000,Diamond,CM2,CM2,10000,10000,0,0,10000,10000,4524,4524,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-026,PR23/11-020,11/10/2023,11/11/2023,5200104950000000,Fortaleza,CM2,CM2,10000,10000,0,0,10000,10000,6922,4791.4084,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO11/23-026,PR23/11-020,11/10/2023,11/11/2023,5200105150000000,Green horse,CM2,CM2,10000,10000,0,0,10000,10000,6659,6659,0,0,10000,10000,,
