Mã phiếu,Người tạo,Ngày tạo,Mã kế hoạch,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN
PR23/11-022,Hoàng Văn Khiêm ,11/10/2023,EP2311-0020,MDM-FL021,Cam 021C FL.,KG,25,KG,25,
PR23/11-078,Hoàng Văn Khiêm ,11/28/2023,EP2311-0082,MDM-FL021,Cam 021C FL.,KG,50,KG,50,
PR23/12-032,Hoàng Văn Khiêm ,12/14/2023,EP2312-0042,MDM-FL021,Cam 021C FL.,KG,25,KG,25,
PR23/12-055,Hoàng Văn Khiêm ,12/21/2023,EP2312-0064,MDM-FL021,Cam 021C FL.,KG,25,KG,25,
PR23/10-005,Nguyễn Thị Hưởng,10/4/2023,EP2310-0008,MDM-FL021GT,Cam 021C FL gián tiếp,KG,17,KG,17,
PR23/10-005,Nguyễn Thị Hưởng,10/4/2023,EP2310-0019,MDM-FL021GT,Cam 021C FL gián tiếp,KG,185,KG,185,
PR23/10-059,Hoàng Văn Khiêm ,10/25/2023,EP2310-0072,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,
PR23/11-075,Hoàng Văn Khiêm ,11/27/2023,EP2311-0077,MDM-FL10,Đỏ Cam 10 FL,KG,75,KG,75,
PR23/11-091,Hoàng Văn Khiêm ,11/30/2023,EP2311-0108,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,
PR23/11-041,Hoàng Văn Khiêm ,11/20/2023,EP2311-0042,MDM-FL10,Đỏ Cam 10 FL,KG,25,KG,25,
PR23/12-055,Hoàng Văn Khiêm ,12/21/2023,EP2312-0064,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,
PR23/12-066,Hoàng Văn Khiêm ,12/27/2023,EP2312-0072,MDM-FL10,Đỏ Cam 10 FL,KG,75,KG,75,
PR23/12-019,Hoàng Văn Khiêm ,12/11/2023,EP2312-0025,MDM-FL10,Đỏ Cam 10 FL,KG,25,KG,25,
PR23/12-019,Hoàng Văn Khiêm ,12/11/2023,EP2312-0025,MDM-FL23,Vàng Chanh 23 FL,KG,100,KG,100,
PR23/12-032,Hoàng Văn Khiêm ,12/14/2023,EP2312-0042,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,
PR23/12-066,Hoàng Văn Khiêm ,12/27/2023,EP2312-0072,MDM-FL23,Vàng Chanh 23 FL,KG,100,KG,100,
PR23/12-055,Hoàng Văn Khiêm ,12/21/2023,EP2312-0064,MDM-FL23,Vàng Chanh 23 FL,KG,75,KG,75,
PR23/12-066,Hoàng Văn Khiêm ,12/27/2023,EP2312-0081,MDM-FL23,Vàng Chanh 23 FL,KG,100,KG,100,
PR23/11-059,Hoàng Văn Khiêm ,11/23/2023,EP2311-0050,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR23/11-091,Hoàng Văn Khiêm ,11/30/2023,EP2311-0109,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,
PR23/12-006,Hoàng Văn Khiêm ,12/5/2023,EP2312-0012,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR23/11-075,Hoàng Văn Khiêm ,11/27/2023,EP2311-0077,MDM-FL23,Vàng Chanh 23 FL,KG,75,KG,75,
PR23/11-078,Hoàng Văn Khiêm ,11/28/2023,EP2311-0082,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,
PR23/10-059,Hoàng Văn Khiêm ,10/25/2023,EP2310-0072,MDM-FL23,Vàng Chanh 23 FL,KG,75,KG,75,
PR23/10-065,Hoàng Văn Khiêm ,10/26/2023,EP2310-0076,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR23/11-010,Hoàng Văn Khiêm ,11/6/2023,EP2311-0007,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,
PR23/10-036,Hoàng Văn Khiêm ,10/16/2023,EP2310-0050,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,
PR23/10-038,Nguyễn Thị Hưởng,10/16/2023,EP2310-0052,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,
PR23/10-012,Nguyễn Thị Hưởng,10/5/2023,EP2310-0025,MDM-FL348,Xanh lá 348C,KG,75,KG,75,
PR23/11-010,Hoàng Văn Khiêm ,11/6/2023,EP2311-0007,MDM-FL348,Xanh lá 348C,KG,75,KG,75,
PR23/10-005,Nguyễn Thị Hưởng,10/4/2023,EP2310-0019,MDM-FL348GT,Xanh lá 348C gián tiếp,KG,32,KG,32,
PR23/11-062,Nguyễn Thị Hưởng,11/24/2023,EP2311-0071,MDM-FL348GT,Xanh lá 348C gián tiếp,KG,64,KG,64,
PR23/11-092,Hoàng Văn Khiêm ,11/30/2023,EP2311-0106,MDM-FL348GT,Xanh lá 348C gián tiếp,KG,25,KG,25,
PR23/11-091,Hoàng Văn Khiêm ,11/30/2023,EP2311-0108,MDM-FL39,Xanh Dương 39 FL,KG,25,KG,25,
PR23/11-091,Hoàng Văn Khiêm ,11/30/2023,EP2311-0109,MDM-FL39,Xanh Dương 39 FL,KG,100,KG,100,
PR23/10-036,Hoàng Văn Khiêm ,10/16/2023,EP2310-0050,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR23/11-010,Hoàng Văn Khiêm ,11/6/2023,EP2311-0007,MDM-FL39,Xanh Dương 39 FL,KG,225,KG,225,
PR23/11-004,Hoàng Văn Khiêm ,11/2/2023,EP2311-0002,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR23/12-066,Hoàng Văn Khiêm ,12/27/2023,EP2312-0081,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR23/12-055,Hoàng Văn Khiêm ,12/21/2023,EP2312-0064,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,
PR23/11-062,Nguyễn Thị Hưởng,11/24/2023,EP2311-0071,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,32,KG,32,
PR23/11-081,Hoàng Văn Khiêm ,11/28/2023,EP2311-0087,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,32,KG,32,
PR23/10-012,Nguyễn Thị Hưởng,10/5/2023,EP2310-0025,MDM-FL485,Đỏ 485C,KG,40,KG,40,
PR23/10-043,Hoàng Văn Khiêm ,10/18/2023,EP2310-0056,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,20,KG,20,
PR23/12-006,Hoàng Văn Khiêm ,12/5/2023,EP2312-0013,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,40,KG,40,
PR23/10-012,Nguyễn Thị Hưởng,10/5/2023,EP2310-0025,MDM-FL79,Xanh Lá 79 FL,KG,50,KG,50,
PR23/10-012,Nguyễn Thị Hưởng,10/5/2023,EP2310-0025,MDM-FL81,Tím 81 FL,KG,75,KG,75,
PR23/11-010,Hoàng Văn Khiêm ,11/6/2023,EP2311-0007,MDM-FL81,Tím 81 FL,KG,50,KG,50,
PR23/11-091,Hoàng Văn Khiêm ,11/30/2023,EP2311-0108,MDM-FL81,Tím 81 FL,KG,25,KG,25,
PR23/12-066,Hoàng Văn Khiêm ,12/27/2023,EP2312-0081,MDM-FL81,Tím 81 FL,KG,25,KG,25,
PR23/12-055,Hoàng Văn Khiêm ,12/21/2023,EP2312-0064,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR23/12-032,Hoàng Văn Khiêm ,12/14/2023,EP2312-0042,MDM-FL92,Đen 92 FL,KG,25,KG,25,
PR23/12-006,Hoàng Văn Khiêm ,12/5/2023,EP2312-0012,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR23/11-022,Hoàng Văn Khiêm ,11/10/2023,EP2311-0020,MDM-FL92,Đen 92 FL,KG,75,KG,75,
PR23/11-004,Hoàng Văn Khiêm ,11/2/2023,EP2311-0002,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR23/10-065,Hoàng Văn Khiêm ,10/26/2023,EP2310-0076,MDM-FL92,Đen 92 FL,KG,50,KG,50,
PR23/10-006,Nguyễn Thị Hưởng,10/4/2023,EP2310-0009,MDM-FL92,Đen 92 FL,KG,25,KG,25,
PR23/10-043,Hoàng Văn Khiêm ,10/18/2023,EP2310-0056,MDM-FL92GT,Đen 92 FL gián tiếp,KG,34,KG,34,
PR23/10-060,Hoàng Văn Khiêm ,10/25/2023,EP2310-0074,MDM-FL92GT,Đen 92 FL gián tiếp,KG,34,KG,34,
PR23/11-021,Hoàng Văn Khiêm ,11/10/2023,EP2311-0019,MDM-FL92GT,Đen 92 FL gián tiếp,KG,64,KG,64,
PR23/11-060,Hoàng Văn Khiêm ,11/23/2023,EP2311-0068,MDM-FL92GT,Đen 92 FL gián tiếp,KG,96,KG,96,
PR23/11-092,Hoàng Văn Khiêm ,11/30/2023,EP2311-0106,MDM-FL92GT,Đen 92 FL gián tiếp,KG,50,KG,50,
PR23/12-053,Hoàng Văn Khiêm ,12/20/2023,EP2312-0061,MDM-FL92GT,Đen 92 FL gián tiếp,KG,100,KG,100,
PR23/12-055,Hoàng Văn Khiêm ,12/21/2023,EP2312-0064,MDM-FLDO192,Đỏ 192C FL,KG,25,KG,25,
PR23/12-019,Hoàng Văn Khiêm ,12/11/2023,EP2312-0025,MDM-FLDO192,Đỏ 192C FL,KG,50,KG,50,
PR23/11-078,Hoàng Văn Khiêm ,11/28/2023,EP2311-0082,MDM-FLDO192,Đỏ 192C FL,KG,25,KG,25,
PR23/11-022,Hoàng Văn Khiêm ,11/10/2023,EP2311-0020,MDM-FLDO192,Đỏ 192C FL,KG,50,KG,50,
PR23/10-059,Hoàng Văn Khiêm ,10/25/2023,EP2310-0072,MDM-FLDO192,Đỏ 192C FL,KG,50,KG,50,
PR23/10-006,Nguyễn Thị Hưởng,10/4/2023,EP2310-0009,MDM-FLDO192,Đỏ 192C FL,KG,75,KG,75,
PR23/10-005,Nguyễn Thị Hưởng,10/4/2023,EP2310-0008,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,68,KG,68,
PR23/10-060,Hoàng Văn Khiêm ,10/25/2023,EP2310-0074,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,68,KG,68,
PR23/11-021,Hoàng Văn Khiêm ,11/10/2023,EP2311-0019,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,32,KG,32,
PR23/11-060,Hoàng Văn Khiêm ,11/23/2023,EP2311-0068,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,32,KG,32,
PR23/12-053,Hoàng Văn Khiêm ,12/20/2023,EP2312-0061,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,25,KG,25,
PR23/11-022,Hoàng Văn Khiêm ,11/10/2023,EP2311-0020,MDM-FLH570,Hồng 570 FL,KG,25,KG,25,
PR23/11-022,Hoàng Văn Khiêm ,11/10/2023,EP2311-0020,MDM-FLNHUVANG,Nhũ Vàng FL,KG,15,KG,15,
PR23/10-036,Hoàng Văn Khiêm ,10/16/2023,EP2310-0050,MDM-FLNHUVANG,Nhũ Vàng FL,KG,15,KG,15,
PR23/10-012,Nguyễn Thị Hưởng,10/5/2023,EP2310-0025,MDM-FLREFBLUE,Xanh Dương Reflex Blue C,KG,385,KG,385,
PR23/10-065,Hoàng Văn Khiêm ,10/26/2023,EP2310-0076,MDM-FLREFBLUE,Xanh Dương Reflex Blue C,KG,150,KG,150,
PR23/11-004,Hoàng Văn Khiêm ,11/2/2023,EP2311-0002,MDM-FLREFBLUE,Xanh Dương Reflex Blue C,KG,150,KG,150,
PR23/10-012,Nguyễn Thị Hưởng,10/5/2023,EP2310-0024,MDM-FLREFBLUEGT,Xanh Dương Reflex Blue C gián tiếp,KG,250,KG,250,
PR23/10-006,Nguyễn Thị Hưởng,10/4/2023,EP2310-0009,MDM-FLXD2763,Xanh Dương 2763 FL,KG,25,KG,25,
PR23/10-036,Hoàng Văn Khiêm ,10/16/2023,EP2310-0050,MDM-FLXD2763,Xanh Dương 2763 FL,KG,25,KG,25,
PR23/11-041,Hoàng Văn Khiêm ,11/20/2023,EP2311-0042,MDM-FLXD2763,Xanh Dương 2763 FL,KG,35,KG,35,
PR23/11-078,Hoàng Văn Khiêm ,11/28/2023,EP2311-0082,MDM-FLXD2763,Xanh Dương 2763 FL,KG,50,KG,50,
PR23/12-032,Hoàng Văn Khiêm ,12/14/2023,EP2312-0042,MDM-FLXD2763,Xanh Dương 2763 FL,KG,50,KG,50,
PR23/11-021,Hoàng Văn Khiêm ,11/10/2023,EP2311-0019,MDM-FLXD2763GT,Xanh Dương 2763 FL gián tiếp,KG,16,KG,16,
PR23/10-005,Nguyễn Thị Hưởng,10/4/2023,EP2310-0008,MDM-FLXD2763GT,Xanh Dương 2763 FL gián tiếp,KG,17,KG,17,
PR23/10-006,Nguyễn Thị Hưởng,10/4/2023,EP2310-0009,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,KG,50,
PR23/10-036,Hoàng Văn Khiêm ,10/16/2023,EP2310-0050,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,25,KG,25,
PR23/11-059,Hoàng Văn Khiêm ,11/23/2023,EP2311-0050,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,KG,50,
PR23/11-078,Hoàng Văn Khiêm ,11/28/2023,EP2311-0082,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,KG,50,
PR23/12-032,Hoàng Văn Khiêm ,12/14/2023,EP2312-0042,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,125,KG,125,
PR23/12-055,Hoàng Văn Khiêm ,12/21/2023,EP2312-0064,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,100,KG,100,
PR23/12-066,Hoàng Văn Khiêm ,12/27/2023,EP2312-0072,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,KG,50,
PR23/12-053,Hoàng Văn Khiêm ,12/20/2023,EP2312-0061,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,25,KG,25,
PR23/11-060,Hoàng Văn Khiêm ,11/23/2023,EP2311-0068,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,16,KG,16,
PR23/11-021,Hoàng Văn Khiêm ,11/10/2023,EP2311-0019,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,96,KG,96,
PR23/10-005,Nguyễn Thị Hưởng,10/4/2023,EP2310-0008,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,85,KG,85,
PR23/12-014,Hoàng Văn Khiêm ,12/7/2023,EP2312-0017,MDM-FX23,Vàng 23 FX,KG,25,KG,25,
PR23/11-059,Hoàng Văn Khiêm ,11/23/2023,EP2311-0050,MDM-FX61,Trắng 61 FL,KG,25,KG,25,
PR23/11-022,Hoàng Văn Khiêm ,11/10/2023,EP2311-0020,MDM-RELEXBLUEC,RELEXBLUE C,KG,185,KG,185,
PR23/11-010,Hoàng Văn Khiêm ,11/6/2023,EP2311-0007,MDM-RELEXBLUEC,RELEXBLUE C,KG,325,KG,325,
PR23/10-060,Hoàng Văn Khiêm ,10/25/2023,EP2310-0074,MUC-XL-DT-355,Mực in Gián tiếp màu xanh lá 355,KG,51,KG,51,
PR23/11-092,Hoàng Văn Khiêm ,11/30/2023,EP2311-0106,MUC-XL-DT-355,Mực in Gián tiếp màu xanh lá 355,KG,25,KG,25,
PR23/12-036,Hoàng Văn Khiêm ,12/15/2023,EP2312-0046,020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,1990,KG,5970,
PR23/12-051,Hoàng Văn Khiêm ,12/20/2023,EP2312-0065,5200100060000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 116cm (-1), độ bền nén: >=270kgF/100mm.",ONG,8,KG,32.48,
PR23/10-032,Nguyễn Thị Hưởng,10/12/2023,EP2310-0044,5200100060000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 116cm (-1), độ bền nén: >=270kgF/100mm.",ONG,12,KG,48.72,
PR23/10-032,Nguyễn Thị Hưởng,10/12/2023,EP2310-0044,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,100,KG,416.5,
PR23/11-036,Hoàng Văn Khiêm ,11/17/2023,EP2311-0038,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,60,KG,249.9,
PR23/12-051,Hoàng Văn Khiêm ,12/20/2023,EP2312-0065,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,66,KG,274.89,
PR23/11-036,Hoàng Văn Khiêm ,11/17/2023,EP2311-0038,5200100090000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 120cm (-1), độ bền nén: >=270kgF/100mm.",ONG,16,KG,67.2,
PR23/10-032,Nguyễn Thị Hưởng,10/12/2023,EP2310-0044,5200100090000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 120cm (-1), độ bền nén: >=270kgF/100mm.",ONG,14,KG,58.8,
PR23/10-035,Hoàng Văn Khiêm ,10/13/2023,EP2310-0047,5200100130000000,"[SMY] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 127cm (+1), độ bền nén: >=270kgF/100mm.",ONG,100,KG,444.5,
PR23/11-009,Hoàng Văn Khiêm ,11/2/2023,EP2311-0005,5200100130000000,"[SMY] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 127cm (+1), độ bền nén: >=270kgF/100mm.",ONG,710,KG,3155.95,
PR23/10-053,Hoàng Văn Khiêm ,10/19/2023,EP2310-0071,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,2000,KG,2000,
PR23/11-028,Hoàng Văn Khiêm ,11/13/2023,EP2311-0030,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,2000,KG,2000,
PR23/12-051,Hoàng Văn Khiêm ,12/20/2023,EP2312-0065,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,2000,KG,2000,
PR23/12-022,Hoàng Văn Khiêm ,12/11/2023,EP2312-0024,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,3000,KG,3000,
PR23/12-073,Hoàng Văn Khiêm ,12/30/2023,EP2312-0078,0906100290000000,Nối nhựa PVC 1 đầu ren ngoài 34 - 1 đâug ống 34.,CAI,6,CAI,6,
PR23/12-073,Hoàng Văn Khiêm ,12/30/2023,EP2312-0078,0906100300000000,Nối nhựa PVC ren ngoài phi 42 - ống 42,CAI,8,CAI,8,
PR23/12-045,Hoàng Văn Khiêm ,12/18/2023,EP2312-0058,040010004000000,"Chỉ may cotton C6, màu trắng. [1600D, 6.0kgF, 16%]",KG,700,KG,700,
PR23/12-036,Hoàng Văn Khiêm ,12/15/2023,EP2312-0046,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,370,KG,370,
PR23/11-009,Hoàng Văn Khiêm ,11/2/2023,EP2311-0005,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,150,KG,150,
PR23/10-026,Hoàng Văn Khiêm ,10/10/2023,EP2310-0038,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,500,KG,500,
PR23/12-036,Hoàng Văn Khiêm ,12/15/2023,EP2312-0046,040010011000000,"Chỉ may PP 1200D, xanh dương. Cơ lý > or = 4.8KgF. Độ dãn > or =20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), kháng UV 1-2%",KG,280,KG,280,
PR23/12-011,Hoàng Văn Khiêm ,12/6/2023,EP2312-0015,040010011000000,"Chỉ may PP 1200D, xanh dương. Cơ lý > or = 4.8KgF. Độ dãn > or =20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), kháng UV 1-2%",KG,800,KG,800,
PR23/12-045,Hoàng Văn Khiêm ,12/18/2023,EP2312-0058,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1200,KG,1200,
PR23/10-017,Hoàng Văn Khiêm ,10/10/2023,EP2310-0026,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,300,KG,300,
PR23/11-009,Hoàng Văn Khiêm ,11/2/2023,EP2311-0005,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,750,KG,750,
PR23/10-070,Hoàng Văn Khiêm ,10/28/2023,EP2310-0085,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,500,KG,500,
PR23/11-076,Hoàng Văn Khiêm ,11/27/2023,EP2311-0084,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,650,KG,650,
PR23/12-027,Hoàng Văn Khiêm ,12/12/2023,EP2312-0029,0917400090000000,"Băng keo lụa (cao su non) 0,075mm*1/2*5-10mm",CUON,20,CUON,20,
PR23/12-073,Hoàng Văn Khiêm ,12/30/2023,EP2312-0078,0906201370000000,Ống nhựa PVC phi 34 x 2.0,CAY,2,CAY,2,
PR23/12-039,Hoàng Văn Khiêm ,12/15/2023,EP2312-0043,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,30,THUNG,30,
PR23/10-055,Hoàng Văn Khiêm ,10/20/2023,EP2310-0057,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,30,THUNG,30,
PR23/11-043,Hoàng Văn Khiêm ,11/20/2023,EP2311-0040,53NONTAMKHA00491,Nón (tạm cho khách),CAI,200,CAI,200,
PR23/11-061,Hoàng Văn Khiêm ,11/23/2023,EP2311-0066,0917400080000000,BĂNG KEO ĐỎ 5cm,CUON,30,CUON,30,
PR23/10-072,Hoàng Văn Khiêm ,10/31/2023,EP2310-0062,0917400080000000,BĂNG KEO ĐỎ 5cm,CUON,300,CUON,300,
PR23/10-072,Hoàng Văn Khiêm ,10/31/2023,EP2310-0062,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,120,CUON,300,
PR23/11-061,Hoàng Văn Khiêm ,11/23/2023,EP2311-0066,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,50,CUON,50,
PR23/11-071,Hoàng Văn Khiêm ,11/27/2023,EP2311-0075,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,100,CUON,100,
PR23/11-061,Hoàng Văn Khiêm ,11/23/2023,EP2311-0066,0917400100000000,BĂNG KEO VÀNG 5CM,CUON,100,CUON,100,
PR23/10-072,Hoàng Văn Khiêm ,10/31/2023,EP2310-0062,0917400100000000,BĂNG KEO VÀNG 5CM,CUON,120,CUON,120,
PR23/10-033,Nguyễn Thị Hưởng,10/13/2023,EP2310-0045,0917400160000000,"Băng keo trong 4.8cm, dán thùng carton bao rác. [Cuộn 100yards = 85m, đã tính hao hụt]",M,10710,M,10710,
PR23/10-051,Nguyễn Thị Hưởng,10/19/2023,EP2310-0046,0920600320000000,Dây rút 10x500,BICH,4,BICH,4,
PR23/10-076,Hoàng Văn Khiêm ,10/31/2023,EP2310-0084,0920600320000000,Dây rút 10x500,BICH,20,BICH,20,
PR23/11-095,Hoàng Văn Khiêm ,11/30/2023,EP2311-0103,0920600320000000,Dây rút 10x500,BICH,20,BICH,20,
PR23/11-019,Hoàng Văn Khiêm ,11/9/2023,EP2311-0016,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,40,CAI,40,
PR23/12-023,Hoàng Văn Khiêm ,12/11/2023,EP2312-0023,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,40,CAI,40,
PR23/11-018,Hoàng Văn Khiêm ,11/9/2023,EP2311-0010,0902202890000000,Bóng đèn led Philips TForce 40W - E27.,CAI,40,CAI,40,
PR23/11-094,Hoàng Văn Khiêm ,11/30/2023,EP2311-0104,0902202890000000,Bóng đèn led Philips TForce 40W - E27.,CAI,15,CAI,15,
PR23/10-031,Hoàng Văn Khiêm ,10/12/2023,EP2310-0030,0902202890000000,Bóng đèn led Philips TForce 40W - E27.,CAI,45,CAI,45,
PR23/12-041,Hoàng Văn Khiêm ,12/18/2023,EP2312-0055,0905500520000000,Sắt hộp tráng kẽm 30x30 x1.8,CAY,30,CAY,30,
PR23/11-052,Hoàng Văn Khiêm ,11/22/2023,EP2311-0059,0908700090000000,bình Agr hàn tig,Bình,1,Bình,1,
PR23/10-016,Hoàng Văn Khiêm ,10/10/2023,EP2310-0021,0909700010000000,Vải lau,Kg,800,Kg,800,
PR23/10-072,Hoàng Văn Khiêm ,10/31/2023,EP2310-0062,0909700010000000,Vải lau,Kg,300,Kg,300,
PR23/12-048,Nguyễn Thị Hưởng,12/19/2023,EP2312-0060,0909700010000000,Vải lau,Kg,800,Kg,800,
PR23/12-049,Hoàng Văn Khiêm ,12/20/2023,EP2312-0050,0909700010000000,Vải lau,Kg,200,Kg,200,
PR23/11-019,Hoàng Văn Khiêm ,11/9/2023,EP2311-0017,0913900070000000,Đinh 5 phân,Kg,35,Kg,35,
PR23/12-037,Hoàng Văn Khiêm ,12/15/2023,EP2312-0052,0913900080000000,Đinh thép 4 phân,Kg,5,Kg,5,
PR23/12-017,Hoàng Văn Khiêm ,12/8/2023,EP2311-0095,0914700030000000,PIN -  CR2032,CAI,5,CAI,5,
PR23/11-061,Hoàng Văn Khiêm ,11/23/2023,EP2311-0066,0917400040000000,BĂNG KEO 2 MẶT (QUAN HAO-DÙNG CHO KHÂU IN),CUON,300,CUON,300,
PR23/12-064,Hoàng Văn Khiêm ,12/26/2023,EP2312-0073,0917400060000000,Băng keo điện Nano 1.8cm - 18 yard (màu đen),CUON,50,CUON,50,
PR23/11-061,Hoàng Văn Khiêm ,11/23/2023,EP2311-0066,0917400130000000,Băng keo trong 5cm,CUON,50,CUON,50,
PR23/10-022,Hoàng Văn Khiêm ,10/10/2023,EP2307-0097,0917400130000000,Băng keo trong 5cm,CUON,12,CUON,12,
