Số chứng từ,Ngày tạo,Người tạo,Loại kế hoạch,Ghi chú 1,Vật tư,Tên vật tư,Đvt 1,Số lượng 1,HSQĐ,Đvt 2,Số lượng 2,Ghi chú 2,Mục đích sử dụng,Ngày sử dụng
EP2312-0028,12/11/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng làm nhà khu vực kho phế theo đề xuất.,0905500940000000,Sắt hộp tráng kẽm 30x60x1.8mm. - Dài 6000mm,CAY,83,1,CAY,83,,"Lắp mới,",12/18/2023
EP2312-0027,12/11/2023,Nguyễn Dũng Trung,Theo bộ phận,"DÂY ĐAI JUMBO UNIPACK ĐEN 
(Bổ sung hao hụt theo để xuất)",10DAI-PPDE0-01-0205,"Dây đai PP, 2.0cm x 5.0g/m, MĐN: 8, màu đen.",M,2100,0.005,KG,10.5,DÂY ĐAI JUMBO UNIPACK ĐEN,,12/14/2023
EP2312-0028,12/11/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng làm nhà khu vực kho phế theo đề xuất.,0916600690000000,Mặt bít sắt 100x100x10mm,CAI,10,1,CAI,10,,"Lắp mới,",12/18/2023
EP2312-0028,12/11/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng làm nhà khu vực kho phế theo đề xuất.,090340073000000,Tắc kê sắt  nở phi 10mm ( 50con / Bịch),CON,30,1,BICH,30,,"Lắp mới,",12/18/2023
EP2312-0030,12/11/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư lắp đặt dao cắt siêu âm cho máy dệt,",0923400020000000,Inox phi 25mm dài 6000mm,CAY,1,1,CAY,1,,"Lắp mới,",12/15/2023
EP2312-0028,12/11/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng làm nhà khu vực kho phế theo đề xuất.,0905500280000000,Sắt v40x40x5mm,CAY,5,1,CAY,5,,"Lắp mới,",12/18/2023
EP2312-0030,12/11/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư lắp đặt dao cắt siêu âm cho máy dệt,",0900500530000000,Bát bắt dao cắt siêu âm 50x100x 10mm ( cắt theo bản vẽ),CAI,2,1,CAI,2,,"Lắp mới,",12/15/2023
EP2312-0031,12/11/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư bảo trì máy in cuộn số 6.,0905600070000000,SÊN ĐƠN 60,HOP,1,1,HOP,1,,Bảo trì,12/20/2023
EP2312-0032,12/11/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sửa chữa máy may phân xưởng 8.,0906201480000000,Ổ suốt nhỏ (ổ thuyền) - (theo mẫu ),CAI,5,1,CAI,5,,"Thay thế sửa chữa,",12/20/2023
EP2312-0032,12/11/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sửa chữa máy may phân xưởng 8.,0906202540000000,Ổ Chao máy may điện tử SUNTA. ( Theo mẫu),CAI,5,1,CAI,5,,"Thay thế sửa chữa,",12/20/2023
EP2312-0033,12/12/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200103760000000,AQ-40kg (Mekong),CM2,10000,1,CM2,10000,,,12/13/2023
EP2312-0033,12/12/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200103910000000,CF 40kg (Mekong),CM2,10000,1,CM2,10000,,,12/13/2023
EP2312-0033,12/12/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200104440000000,CF2 40kg (Mekong),CM2,10000,1,CM2,10000,,,12/13/2023
EP2312-0033,12/12/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200106030000000,Omyacarb 12-MI,CM2,10000,1,CM2,10000,,,12/13/2023
EP2312-0033,12/12/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200106900000000,SFM99,CM2,10000,1,CM2,10000,,,12/13/2023
EP2312-0036,12/12/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng cho máy cắt máy JUMBO theo đề xuất.,5200110654000000,Dao Cắt Nhiệt Chữ Thập L = 400m ( gia công theo bản vẽ).,CAI,1,1,CAI,1,,Lắp mới,12/15/2023
EP2312-0035,12/12/2023,Vũ Đức Hoàng,Theo bộ phận,Dự phòng dây cột bao cho PX BTP,0920600100000000,DÂY CỘT BAO,Kg,200,1,Kg,200,Bình thường 1 lần mua 200kg,"Cột bao thành phẩm, may vải áo",12/17/2023
EP2312-0037,12/12/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT BAO CHÂN CHO KHÁCH THAM QUAN,BAQ012,Bao chân cho khách tham quan,Đôi,200,1,Đôi,200,,,12/20/2023
EP2312-0033,12/12/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,52001051470000000,AQ1-40Kg,CM2,10000,1,CM2,10000,,,12/13/2023
EP2312-0034,12/12/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên.,0908700200000000,Bình ắc quy 12V - 70Ah,CAI,1,1,CAI,1,,Thay mới.,12/15/2023
EP2312-0036,12/12/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng cho máy cắt máy JUMBO theo đề xuất.,0902209361000000,Điện trở nhiệt đúc nhôm 45x20x170mm - 240V-800W ( GC theo bản vẽ),CAI,1,1,CAI,1,,Lắp mới,12/15/2023
EP2312-0038,12/13/2023,Nguyễn Dũng Trung,Theo bộ phận,Dây đai ép kiện,0500100020000000,"Dây đai ép kiện, màu vàng, K15.0mm, TL: 10.0g/m.",Cuộn,50,10,KG,500,,,12/16/2023
EP2312-0038,12/13/2023,Nguyễn Dũng Trung,Theo bộ phận,Dây đai ép kiện,0500100040000000,Dây đai ép kiện màu xanh dương BẢN 15 mm độ dày 1 mm,CUON,5,10,KG,50,SO2312-0011 - KCP,,12/16/2023
EP2312-0039,12/13/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2312-0011 - KCP,0500100040000000,Dây đai ép kiện màu xanh dương BẢN 15 mm độ dày 1 mm,CUON,8,10,KG,80,SO2312-0011 - KCP,,12/16/2023
EP2312-0042,12/13/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 PASIR + MEKONG:SO2312-0005,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,1,KG,1020,,MÁY IN,12/15/2023
EP2312-0042,12/13/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 PASIR + MEKONG:SO2312-0005,MDM-FL021,Cam 021C FL.,KG,25,1,KG,25,,MÁY IN,12/15/2023
EP2312-0042,12/13/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 PASIR + MEKONG:SO2312-0005,MDM-FL23,Vàng Chanh 23 FL,KG,25,1,KG,25,,MÁY IN,12/15/2023
EP2312-0042,12/13/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 PASIR + MEKONG:SO2312-0005,MDM-FL92,Đen 92 FL,KG,25,1,KG,25,,MÁY IN,12/15/2023
EP2312-0042,12/13/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 PASIR + MEKONG:SO2312-0005,MDM-FLXD2763,Xanh Dương 2763 FL,KG,50,1,KG,50,,MÁY IN,12/15/2023
EP2312-0042,12/13/2023,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 PASIR + MEKONG:SO2312-0005,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,125,1,KG,125,,MÁY IN,12/15/2023
EP2312-0039,12/13/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2312-0011 - KCP,0920600100000000,DÂY CỘT BAO,Kg,100,1,Kg,100,,,12/16/2023
EP2312-0040,12/13/2023,Trần Thị Phượng,Theo bộ phận,Đề xuất mua khung gỗ để chính sách chất lượng,0909900050000000,Khung Gỗ 800x1100mm,CAI,1,1,CAI,1,,,12/15/2023
EP2312-0041,12/13/2023,Nguyễn Dũng Trung,Theo bộ phận,Băng keo phản quang chống bồ câu đậu,0917400310000000,Băng keo Phản Quang,CUON,5,1,CUON,5,,,12/18/2023
EP2312-0051,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư dụng làm nhà kho khu vực Ó, và vật tư sửa chữa thiết bị văn phòng.",0700100080000000,Xăng thơm công nghiệp.,LIT,10,1,LIT,10,,"Lắp mới,",12/17/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-DUONG-EMH7016,"Hạt màu xanh dương, EMH7016 (EUP)",KG,125,1,KG,125,PERU,,12/20/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-EMH4022,Hạt màu đỏ EMH4022 - Châu âu,KG,175,1,KG,175,PERU,,12/20/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-EMH5022,Hạt màu XANH NGỌC EMH5022. [EuP],KG,60,1,KG,60,PERU,,12/20/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-EMH77197,Hạt màu xanh dương EMH77197. [EUP] [2195C],KG,150,1,KG,150,PERU,,12/20/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-EMH77197,Hạt màu xanh dương EMH77197. [EUP] [2195C],KG,350,1,KG,350,PERU,,1/25/2024
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-EMPP-MF,"Hạt ổn định MFI. (MF4X, MF5X, MF6X)",KG,240,1,KG,240,PERU,,1/25/2024
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,50,1,KG,50,HANWA,,12/20/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,300,1,KG,300,PERU,,12/20/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,550,1,KG,550,PERU,,1/25/2024
EP2312-0048,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư dự phòng cho máy dệt CS và cho máy dệt LOHIA.,0902202940000000,Biến tần Mitsubishi. Model: FR-D720S-025-EC. Input: 6.6A-1PH-Ac200-240V-50/60Hz. Output : 2. 5A – 3PH – AC200- 240Vmax. 0. 2-400Hz,CAI,2,1,CAI,2,,Dự phòng thay thế.,12/18/2023
EP2312-0045,12/14/2023,Hoàng Văn Khiêm,Theo bộ phận,Yêu cầu mua vật tư thay hệ thống cấp nước vp mới ( A Hợi),09039001010000000,Bộ xả nhấn bòn cầu,CAI,5,1,CAI,5,,,12/15/2023
EP2312-0045,12/14/2023,Hoàng Văn Khiêm,Theo bộ phận,Yêu cầu mua vật tư thay hệ thống cấp nước vp mới ( A Hợi),0920600350000000,dây cấp nước bồn cầu,DAY,3,1,DAY,3,Loại 80 cm,,12/15/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,490,3,KG,1470,PERU,,12/29/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,500,3,KG,1500,PERU,,3/8/2024
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,500,3,KG,1500,PERU,,2/23/2024
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,500,3,KG,1500,PERU,,1/19/2024
EP2312-0047,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2312-0029 - TAMATRA-US,5200100157000000,"Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, chiều dài 99.0cm (+1.0), F(Min) = 270kgF/100mm.",ONG,20,3.168,KG,63.36,SO2312-0029 - TAMATRA-US,,12/20/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,370,1,KG,370,PERU,,1/25/2024
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",040010011000000,"Chỉ may PP 1200D, xanh dương. Cơ lý > or = 4.8KgF. Độ dãn > or =20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), kháng UV 1-2%",KG,280,1,KG,280,PERU,,1/25/2024
EP2312-0043,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT MUA MÌ TÔM CHO CA ĐÊM  THÁNG 12/2023,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,30,1,THUNG,30,,,12/18/2023
EP2312-0050,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng của bộ phận sản xuất Dệt.,0909700010000000,Vải lau,Kg,200,1,Kg,200,,Phục vụ sản xuất,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100101000000,Bìa Trình Ký Nhựa,CAI,100,1,CAI,100,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100310000000,BB Double,CAI,100,1,CAI,100,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100410000000,Bút xóa,CAY,10,1,CAY,10,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100460000000,Giấy A472,Gram,30,1,Gram,30,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100510000000,Giấy A5/70,Gram,7,1,Gram,7,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100530000000,Giấy in liên tục 3 liên,THUNG,1,1,THUNG,1,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100610000000,Phấn màu không bụi 100 viên,CAI,3,1,CAI,3,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300101250000000,Giấy in liên tục 3 liên ( chia đội),THUNG,1,1,THUNG,1,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,53-5300100370000000,Bút lông dầu xanh,CAY,30,1,CAY,30,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,VPP004,Decal Oji,XAP,10,1,XAP,10,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,VPP007,Mực lông dầu đỏ,HOP,20,1,HOP,20,,,12/18/2023
EP2312-0049,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư dự phòng thay thế cho máy sợi LOHIA.,0902300020000000,Đầu dò áp suất (Pressure Transd jT/C 350b Gefran ME-2-6-M-B35D-1-4)  MÃ: 14480435101.,Cái,2,1,Cái,2,,Dự phòng thay thế,12/29/2023
EP2312-0049,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư dự phòng thay thế cho máy sợi LOHIA.,0902300020000000,Đầu dò áp suất (Pressure Transd jT/C 350b Gefran ME-2-6-M-B35D-1-4)  MÃ: 14480435101.,Cái,2,1,Cái,2,,Dự phòng thay thế,12/29/2023
EP2312-0050,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng của bộ phận sản xuất Dệt.,0906000630000000,Nhông đôi 40 -15 răng (GC theo bản vẽ),Cái,20,1,Cái,20,,Phục vụ sản xuất,12/18/2023
EP2312-0050,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng của bộ phận sản xuất Dệt.,0907300020000000,Nỉ lông cừu dày 1000 x 1000mm x 10mm ( theo mẫu),TAM,3,1,TAM,3,,Phục vụ sản xuất,12/18/2023
EP2312-0050,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng của bộ phận sản xuất Dệt.,0926300060000000,ĐẦU CÀNG THOI SẮT LSL6596001,Cái,300,1,Cái,300,,Phục vụ sản xuất,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100260000000,Bao Thư 12x22,Cái,1,1,Cái,1,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100500000000,Giấy A4 Màu xanh 70,GRAM,4,1,GRAM,4,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100880000000,Mực Dấu Xanh,Hộp,2,1,Hộp,2,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100900000000,Bao Thư 12x18,Cái,1,1,Cái,1,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100940000000,Giấy A3,GRAM,1,1,GRAM,1,,,12/18/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100960000000,Sổ Ca Rô 25x33 Dày,QUYEN,5,1,QUYEN,5,,,12/18/2023
EP2312-0048,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư dự phòng cho máy dệt CS và cho máy dệt LOHIA.,0906600580000000,Dây điện tròn mềm  2x1.0mm- VVcm - Lion,M,200,1,M,200,,Dự phòng thay thế.,12/18/2023
EP2312-0047,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2312-0029 - TAMATRA-US,5200100960000000,"Ống giấy mới, phi trong 77.7mm, dày 15mm, dài 104cm (-0/+1), độ bền nén: >=270kgF/100mm.",ONG,26,1,ONG,26,SO2312-0029 - TAMATRA-US,,12/20/2023
EP2312-0045,12/14/2023,Hoàng Văn Khiêm,Theo bộ phận,Yêu cầu mua vật tư thay hệ thống cấp nước vp mới ( A Hợi),0901400290000000,BÍT NHỰA REN TRONG 21,CAI,10,1,CAI,10,,,12/15/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,5300100920000000,Bìa 3 Dây 10F,CAI,10,1,CAI,10,,,12/18/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-DEN-CB105,Hạt màu đen mã số CB105 (Tân Hùng Cơ),KG,150,1,KG,150,PERU,,12/20/2023
EP2312-0046,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,"PERU 6 CONT ( 3 CUỘN, 3 BAO)
HANWA",HAT-DEN-CB105,Hạt màu đen mã số CB105 (Tân Hùng Cơ),KG,350,1,KG,350,PERU,,1/25/2024
EP2312-0051,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư dụng làm nhà kho khu vực Ó, và vật tư sửa chữa thiết bị văn phòng.",0904500410000000,Sơn lót tường 5L/Thùng.,KG,14,1,THUNG,14,,"Lắp mới,",12/17/2023
EP2312-0044,12/14/2023,Trần Thị Phượng,Theo bộ phận,ĐỀ XUẤT VPP THÁNG 12/2023,0923700011000000,Kéo cắt giấy S180 trung.,CAI,3,1,CAI,3,,,12/18/2023
EP2312-0051,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,"Vật tư dụng làm nhà kho khu vực Ó, và vật tư sửa chữa thiết bị văn phòng.",0902210000000000,Bo điều khiển Tivi - LG (Model: 75VN7290),CAI,1,1,CAI,1,,"Lắp mới,",12/17/2023
EP2312-0048,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư dự phòng cho máy dệt CS và cho máy dệt LOHIA.,0902210010000000,Encoder E40H8 - 600-3-T- 24 .,CAI,2,1,CAI,2,,Dự phòng thay thế.,12/18/2023
EP2312-0048,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư dự phòng cho máy dệt CS và cho máy dệt LOHIA.,5200111260000000,Quạt thông gió vuông Deton FAG40-4T,CAI,2,1,CAI,2,,Dự phòng thay thế.,12/18/2023
EP2312-0047,12/14/2023,Nguyễn Dũng Trung,Theo bộ phận,SO2312-0029 - TAMATRA-US,5200100175000000,"Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, chiều dài 101.5cm (+1.0), F(Min) = 270kgF/100mm.",ONG,20,2,KG,40,SO2312-0029 - TAMATRA-US,,12/20/2023
EP2312-0049,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư dự phòng thay thế cho máy sợi LOHIA.,0902300170000000,Đầu dò nhiệt độ ( PT100 I/P temperature mod 8CH Rockwell 1794 - IRT - 8 ) Mã: 14281200800.,SOI,20,1,SOI,20,,Dự phòng thay thế,12/29/2023
EP2312-0049,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư dự phòng thay thế cho máy sợi LOHIA.,0902210020000000,Bộ điều khiển nhiệt ( Thyristor Contr 4-20mA 90A CDRS 2090 -44A40F2021) Mã: 14007709020.,CAI,2,1,CAI,2,,Dự phòng thay thế,12/29/2023
EP2312-0049,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư dự phòng thay thế cho máy sợi LOHIA.,0905600510000000,Cảm biến báo từ (Induct Proximity Sensor NO M12 PF NBB2-12GM-50-E2. ) Mã: 14401011002,CAI,10,1,CAI,10,,Dự phòng thay thế,12/29/2023
EP2312-0050,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng của bộ phận sản xuất Dệt.,0906000110000000,Nhông đơn 40 - 37 răng - lỗ cốt 30 x then 8x5mm. ( GC theo bản vẽ),CAI,15,1,CAI,15,,Phục vụ sản xuất,12/18/2023
EP2312-0050,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng của bộ phận sản xuất Dệt.,0901400330000000,Rổ nhựa lỗ mịn Duy Tân 3T0 ( Đường kính 30mm ),CAI,2,1,CAI,2,,Phục vụ sản xuất,12/18/2023
EP2312-0050,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng của bộ phận sản xuất Dệt.,0901400340000000,Rổ nhựa lỗ mịn Duy Tân 2T5 ( Đường kính 25mm ),CAI,1,1,CAI,1,,Phục vụ sản xuất,12/18/2023
EP2312-0050,12/14/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư sử dụng của bộ phận sản xuất Dệt.,0901400350000000,Rổ nhựa lỗ mịn Duy Tân 4T0 ( Đường kính 40mm ),CAI,1,1,CAI,1,,Phục vụ sản xuất,12/18/2023
EP2312-0053,12/15/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200108870000000,TRIBAT 50X85 (SAIGONXANH),CM2,10000,1,CM2,10000,,,12/19/2023
EP2312-0053,12/15/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200103500000000,Bản in 888 ORANGE-40KG,CM2,10000,1,CM2,10000,,,12/19/2023
EP2312-0053,12/15/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200103590000000,9901 Pasir,CM2,10000,1,CM2,10000,,,12/19/2023
EP2312-0053,12/15/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200103830000000,BAJA PADI III,CM2,10000,1,CM2,10000,,,12/19/2023
EP2312-0053,12/15/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200106620000000,Red Horse,CM2,10000,1,CM2,10000,,,12/19/2023
EP2312-0053,12/15/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200107360000000,Cap Kuda (Yellow Horse - Wanton),CM2,10000,1,CM2,10000,,,12/19/2023
EP2312-0052,12/15/2023,Hoàng Văn Khiêm,Theo bộ phận,Kế hoạch làm chuồng chim bồ câu và xây bờ gốc cây (A Hợi),0908100011000000,xi măng sao mai,BAO,25,1,BAO,25,,,12/18/2023
EP2312-0052,12/15/2023,Hoàng Văn Khiêm,Theo bộ phận,Kế hoạch làm chuồng chim bồ câu và xây bờ gốc cây (A Hợi),0918700021000000,Giấy nhám 120,TO,5,1,TO,5,,,12/18/2023
EP2312-0052,12/15/2023,Hoàng Văn Khiêm,Theo bộ phận,Kế hoạch làm chuồng chim bồ câu và xây bờ gốc cây (A Hợi),913900200000000,Đinh vít 3 phân,BICH,1,1,BICH,1,,,12/18/2023
EP2312-0053,12/15/2023,Bùi Thái Hòa,Theo bộ phận,Đặt khắc bản in cao su,5200108480000000,GFI-78x130,CM2,10000,1,CM2,10000,,,12/19/2023
EP2312-0055,12/15/2023,Hà Mạnh Hùng,Theo bộ phận,Vật tư làm nhà kho phân xưởng máy Ó.,0905500520000000,Sắt hộp tráng kẽm 30x30 x1.8,CAY,30,1,CAY,30,,Làm mới,12/18/2023
