Nhân viên,Kho nhận,PO,Số YCMH,Ngày yêu cầu,Thời hạn,Mặt hàng,Tên hàng,Đvt (1),Đvt (2),Yêu cầu 1,Yêu cầu 2,Duyệt mua 1,Duyệt mua 2,Đặt mua 1,Đặt mua 2,Yêu cầu nhập kho 1,Yêu cầu nhập kho 2,Nhập kho 1,Nhập kho 2,Còn thiếu 1,Còn thiếu 2,Mục đích sử dụng,Ghi chú
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-068,6/26/2023,7/10/2023,0904700500000000,Co lơi PVC 60,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0904700510000000,Co ngang máng điện 200x100x1.5mm,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0904700770000000,Co lên máng điện  200x100x1.5mm,CAI,CAI,8,8,0,0,8,8,8,8,0,0,8,8,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0904700820000000,Mút bảo ôn dạng ống phi 34,M,M,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0904700870000000,Co xuống máng cáp kẻm 200x100x2.5mm + nắp,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0905400010000000,Đầu cốt tròn trần 120-12,CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0905400400000000,Đầu cốt 70-10,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0905800220000000,Mũi khoét hợp kim phi 45,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-068,6/26/2023,7/10/2023,0906100130000000,Nối kép sắt 1 đầu côn lồi - 1 đầu côn lõm phi 27,CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-068,6/26/2023,7/10/2023,0906100660000000,Nối kép Inox 2 đầu ren ngoài phi 60,CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-068,6/26/2023,7/10/2023,0906101120000000,Nối kép 2 đầu ren ngoài Inox phi 27,CAI,CAI,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-068,6/26/2023,7/10/2023,0906101240000000,Nối sắt 2 đầu ren ngoài phi 49 - 1 đầu lồi - 1 đầu lõm,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0906200360000000,Ống gen co phi 60/30 - đỏ,M,M,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,,PO06/23-120,PR23/06-068,6/26/2023,7/10/2023,0906201250000000,Hộp chia nước Inox 304 100x100x300mm ( GC theo bản vẽ ),CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0906900220000000,Chụp mũ màu V120 ( đỏ - vàng - xanh - đen ),CAI,CAI,16,16,0,0,16,16,16,16,0,0,16,16,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-068,6/26/2023,7/10/2023,0906900320000000,Chụp mũ màu V70 ( đen),Cái,Cái,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO06/23-115,PR23/06-068,6/26/2023,7/10/2023,0903900500000000,Van nhựa 34,CAI,CAI,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVT,PO06/23-113,PR23/06-069,6/27/2023,6/29/2023,5200101780000000,Dongwon 19-B,CM2,CM2,10000,10000,0,0,10000,10000,0,0,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO06/23-113,PR23/06-069,6/27/2023,6/29/2023,9045002400000000,ĐỊA CHỈ SABAH,CM2,CM2,10000,10000,0,0,10000,10000,4415,4415,0,0,10000,10000,,
Hoàng Văn Khiêm ,KNL001,PO06/23-114,PR23/06-069,6/27/2023,7/1/2023,HAT-TACKS201-18,TAICAL HANOTECH 201-18,KG,KG,500,500,0,0,500,500,500,500,0,0,500,500,,
Hoàng Văn Khiêm ,KVT001,PO06/23-117,PR23/06-070,6/27/2023,6/28/2023,0901100180000000,BẠC ĐẠN 6001,CAI,CAI,250,250,0,0,250,250,250,250,0,0,250,250,,
Hoàng Văn Khiêm ,KVT001,PO06/23-117,PR23/06-070,6/27/2023,6/28/2023,0901100370000000,BẠC ĐẠN SKF 6201-2Z/C3,CAI,CAI,15,15,0,0,15,15,15,15,0,0,15,15,,
Hoàng Văn Khiêm ,KVT001,PO06/23-117,PR23/06-070,6/27/2023,6/28/2023,0901100480000000,Bạc đạn 625-2Z.,CAI,CAI,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KVT001,PO06/23-117,PR23/06-070,6/27/2023,6/28/2023,0901100730000000,Bạc đạn SKF 609 2Z/C3,CAI,CAI,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-070,6/27/2023,6/28/2023,0923700040000000,Keo dán ống nhựa PVC BM - 0.5kg.,LON,LON,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-070,6/27/2023,6/28/2023,0904500150000000,sơn xịt xám,Lon,Lon,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-070,6/27/2023,6/28/2023,0905700160000000,PHỚT 20X35,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-070,6/27/2023,6/28/2023,0926400080000000,Bánh nhám xếp 100mm.,CAI,CAI,25,25,0,0,25,25,25,25,0,0,25,25,,
Hoàng Văn Khiêm ,KVT001,PO06/23-115,PR23/06-070,6/27/2023,6/28/2023,CBT001,Chai xịt chống rỉ sét và bôi trơn Selleys RP7 300g,Chai,Chai,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-070,6/27/2023,6/28/2023,0904500120000000,Sơn Xịt đen,Lon,Lon,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-070,6/27/2023,6/28/2023,0905700340000000,PHỚT 40x62,Cái,Cái,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,,PO06/23-115,PR23/06-070,6/27/2023,6/28/2023,0923700060000000,Keo 502 THUẬN PHONG - size S - Hình con voi -,LO,LO,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,,PR23/06-071,6/27/2023,7/10/2023,0901000330000000,Dây cáp DVP CAB 215 ( theo mẫu ),SOI,SOI,4,4,0,0,0,0,0,0,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO08/23-009,PR23/06-071,6/27/2023,7/10/2023,0901301220000000,Bulong  lục giác đầu bằng M22 x 100mm x P2.5mm,CON,CAY,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,,PR23/06-071,6/27/2023,7/10/2023,0902100760000000,Cảm biến YX - 1812 - 24NA ( theo mẫu ),CON,CON,4,4,0,0,0,0,0,0,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO09/23-014,PR23/06-071,6/27/2023,7/10/2023,0902208320000000,Card Inveter LCL - LS20 - Spindle,CAI,CAI,19,19,0,0,19,19,0,0,0,0,19,19,,
Hoàng Văn Khiêm ,KVT001,PO09/23-014,PR23/06-071,6/27/2023,7/10/2023,0902208330000000,Card Inveter LCL - LS20 - CAM,CAI,CAI,19,19,0,0,19,19,0,0,0,0,19,19,,
Hoàng Văn Khiêm ,KVT001,PO09/23-014,PR23/06-071,6/27/2023,7/10/2023,0902208340000000,Card - CBM,CAI,CAI,19,19,0,0,19,19,0,0,0,0,19,19,,
Hoàng Văn Khiêm ,KVT001,PO06/23-118,PR23/06-071,6/27/2023,7/10/2023,0902208630000000,Biến trở Tocos 10K RV24YN20S B103,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO06/23-118,PR23/06-071,6/27/2023,7/10/2023,0902209240000000,Biến trở Tocos 5K RV24YN20S B502,CAI,CAI,3,3,0,0,5,5,5,5,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO06/23-119,PR23/06-071,6/27/2023,7/10/2023,0910200280000000,Ống điện trở nhiệt phi 15.8 x 300 x 230V x 1000W,CAY,CAY,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KCC001,PO08/23-034,PR23/06-071,6/27/2023,7/10/2023,0919600720000000,Cần tuýp cân lực có đồng hồ hiển thị TOPTUL DT - 135S4,CAY,CAY,1,1,0,0,1,1,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-071,6/27/2023,7/10/2023,0902201900000000,Đầu dò nhiệt độ PT100 Class B-M12x1.5 Đầu dò 5mm- Cáp dài 3 mét.(dạng khoen tròn đầu cos),Cái,Cái,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-071,6/27/2023,7/10/2023,0902202290000000,Công tắc ZENGTAI 1321 - 10A,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,,PO06/23-118,PR23/06-071,6/27/2023,7/10/2023,0903900170000000,Van điện từ khí nén 5 ngã ren trong 21mm.  JANATICS Model: DS267SC63.- PR.Rangge: 2-10Bar- Ports: G1/2.,Cái,Cái,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200101890000000,Dongwon 22-A,CM2,CM2,10000,10000,0,0,10000,10000,3034,3034,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200101920000000,Dongwon 23-B,CM2,CM2,10000,10000,0,0,10000,10000,1464,1464,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200101930000000,Dongwon 24-A,CM2,CM2,10000,10000,0,0,10000,10000,2117,2117,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200101960000000,Dongwon 25-A,CM2,CM2,10000,10000,0,0,10000,10000,1872,1872,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200101980000000,Dongwon 26-A,CM2,CM2,10000,10000,0,0,10000,10000,1925,1925,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200102000000000,Dongwon 27-A,CM2,CM2,10000,10000,0,0,10000,10000,1586,1586,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200102010000000,Dongwon 28-A,CM2,CM2,10000,10000,0,0,10000,10000,3699,3699,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200102030000000,Dongwon 29-A,CM2,CM2,10000,10000,0,0,10000,10000,1116,1116,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200102110000000,Dongwon 30-A,CM2,CM2,10000,10000,0,0,10000,10000,2480,615.04,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200102140000000,Dongwon 31-A,CM2,CM2,10000,10000,0,0,10000,10000,2160,2160,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200102150000000,Dongwon 32-A,CM2,CM2,10000,10000,0,0,10000,10000,1906,1906,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200102170000000,Dongwon 33-A,CM2,CM2,10000,10000,0,0,10000,10000,2300,2300,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT,PO06/23-122,PR23/06-072,6/28/2023,6/30/2023,5200102200000000,Dongwon 34-A,CM2,CM2,10000,10000,0,0,10000,10000,1647,1647,0,0,10000,10000,,
Hoàng Văn Khiêm ,KNL001,,PR23/06-073,6/28/2023,7/1/2023,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,KG,48,48,0,0,0,0,0,0,0,0,48,48,,
Hoàng Văn Khiêm ,KNL001,,PR23/06-073,6/28/2023,7/1/2023,HAT-PPM9600,Hạt nhựa PP M9600,KG,KG,581,581,0,0,0,0,0,0,0,0,581,581,,
Hoàng Văn Khiêm ,KNL001,,PR23/06-073,6/28/2023,7/1/2023,HAT-TACCA,Hạt Taical tráng Châu Âu 1005.,KG,KG,146,146,0,0,0,0,0,0,0,0,146,146,,
Hoàng Văn Khiêm ,KNL001,,PR23/06-073,6/28/2023,7/1/2023,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,KG,2605,2605,0,0,0,0,0,0,0,0,2605,2605,,
Hoàng Văn Khiêm ,KNL001,PO09/23-029,PR23/06-073,6/28/2023,7/1/2023,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,KG,835.29,835.29,0,0,835.29,835.29,835.29,835.29,0,0,835.29,835.29,,
Hoàng Văn Khiêm ,,PO09/23-049,PR23/06-073,6/28/2023,7/1/2023,040010007000000,"Chỉ may multi Polyester, 2000D (se đôi), màu trắng. [Dùng cho may bao Jumbo]; Lực ≥15KgF, độ giãn ≥ 15.5% ± 1",KG,KG,660.66,660.66,0,0,660.66,660.66,660.66,660.66,0,0,660.66,660.66,,
Hoàng Văn Khiêm ,,PO09/23-030,PR23/06-073,6/28/2023,7/1/2023,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,KG,266,266,0,0,266,266,252,252,0,0,266,266,,
Hoàng Văn Khiêm ,,,PR23/06-073,6/28/2023,7/1/2023,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,45,45,0,0,0,0,0,0,0,0,45,45,,
Hoàng Văn Khiêm ,KNL001,PO07/23-058,PR23/06-074,6/28/2023,7/4/2023,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,KG,500,500,0,0,500,500,500,500,0,0,500,500,,
Hoàng Văn Khiêm ,KNL001,,PR23/06-074,6/28/2023,7/4/2023,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,KG,10000,10000,0,0,10000,10000,10000,10000,0,0,10000,10000,,
Hoàng Văn Khiêm ,KNL001,,PR23/06-074,6/28/2023,7/4/2023,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,KG,2000,2000,0,0,0,0,0,0,0,0,2000,2000,,
Hoàng Văn Khiêm ,KNL001,,PR23/06-074,6/28/2023,7/10/2023,HAT-TACKS,Hạt Taical kéo sợi,KG,KG,135000,135000,0,0,135000,135000,135000,135000,0,0,135000,135000,,Theo lịch cụ thể
Hoàng Văn Khiêm ,KNL001,PO07/23-058,PR23/06-074,6/28/2023,7/27/2023,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,KG,3000,3000,0,0,3000,3000,3000,3000,0,0,3000,3000,,
Hoàng Văn Khiêm ,KVT001,PO06/23-125,PR23/06-075,6/28/2023,7/5/2023,0902208880000000,Đèn tuýp năng lượng mặt trời DTNL - 200W,BO,BO,7,7,0,0,7,7,7,7,0,0,7,7,,
Hoàng Văn Khiêm ,KVT001,PO06/23-125,PR23/06-075,6/28/2023,7/5/2023,0902209510000000,Dây cáp thép mạ kẽm phi 8,M,M,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KVT001,PO06/23-125,PR23/06-075,6/28/2023,6/30/2023,0908700360000000,CELL bình 656AH - hiệu LIFTTOP KT: 155X175mm - CAO 400mm,CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO06/23-125,PR23/06-075,6/28/2023,6/30/2023,0910000030000000,"Vải bố bọc ty, màu ngà vàng, định lượng 348gsm dùng cho Máy Thổi",M,M,20,20,0,0,20,20,20,20,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO06/23-125,PR23/06-075,6/28/2023,6/30/2023,0903900520000000,Van điều áp - lọc dầu - lọc nước SAU460,BO,BO,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,,PO06/23-125,PR23/06-075,6/28/2023,6/30/2023,0917200090000000,Dây trân 6100 x 150 x 3mm,DAY,DAY,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO06/23-125,PR23/06-075,6/28/2023,6/30/2023,0905300450000000,Dao cắt xốp 50hz - 100W (220V-240V),CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KNL001,PO06/23-116,PR23/06-076,6/29/2023,6/30/2023,TAICAL-EFPP1001-4,Hạt taical kéo sợi NA EFPP 1001-4,KG,KG,27000,27000,0,0,27000,27000,27000,27000,0,0,27000,27000,,
Hoàng Quang Hợi,KVT001,PO06/23-123,PR23/06-077,6/29/2023,7/5/2023,0908100011000000,xi măng sao mai,BAO,BAO,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Quang Hợi,,PO06/23-123,PR23/06-077,6/29/2023,7/5/2023,0909000030000000,cát xây dựng,M3,M3,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,NLP,,PR23/06-078,6/29/2023,7/3/2023,020020021,"Ống giấy mới, dài 202cm(+2/-0), ĐK trong: 76.0mm, Dày: 7.0-8.0mm, ĐK ngoài: 91.0mm, lực nén tối thiểu: 100kgF, TL: 3.0kg/ống(+/-0.2).",ONG,ONG,510,1530,0,0,510,1530,510,1530,0,0,510,1530,,
Hoàng Văn Khiêm ,KNL001,PO07/23-006,PR23/07-001,7/3/2023,7/5/2023,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,KG,3000,3000,0,0,2000,2000,2000,2000,0,0,3000,3000,,
Hoàng Văn Khiêm ,KNL001,PO07/23-004,PR23/07-001,7/3/2023,7/5/2023,HAT-TALC-THOI-75E,Hạt Taical thổi EFPE 75E + EFPE1001-2C,KG,KG,500,500,0,0,500,500,500,500,0,0,500,500,,
Hoàng Văn Khiêm ,KVT001,PO07/23-007,PR23/07-002,7/3/2023,7/4/2023,5200108300000000,Bản in UF F DRAGON PP 25kg,CM2,CM2,10000,10000,0,0,10000,10000,4299,4299,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO07/23-003,PR23/07-003,7/3/2023,7/4/2023,00906102050000000,Nối 2 đầu ren ngoài 21- đồng thau.,CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,
Hoàng Văn Khiêm ,KVT001,PO07/23-003,PR23/07-003,7/3/2023,7/4/2023,0919600900000000,Nối Răng trong 27/ răng ngoài 21,CAI,CAI,8,8,0,0,8,8,8,8,0,0,8,8,,
Hoàng Văn Khiêm ,KVP001,PO07/23-003,PR23/07-003,7/3/2023,7/4/2023,0905500500000000,"Sắt hộp vuông 30x30mm dày 1,4mm",CAY,CAY,3,3,0,0,4,4,4,4,0,0,3,3,,
Hoàng Văn Khiêm ,,PO07/23-009,PR23/07-004,7/4/2023,7/8/2023,0920600100000000,DÂY CỘT BAO,Kg,Kg,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO07/23-044,PR23/07-005,7/4/2023,7/5/2023,0905501430000000,Phôi sắt phi trong 25 - phi ngoài 60 - dày 25mm,CAI,CUC,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,,PR23/07-005,7/4/2023,7/5/2023,0902900010000000,VÒNG SIN 105x111.5,CAI,CAI,20,20,0,0,0,0,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,,PR23/07-005,7/4/2023,7/5/2023,0905700530000000,PHỚT BEN 25x32,CAI,CAI,10,10,0,0,0,0,0,0,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,,PR23/07-005,7/4/2023,7/5/2023,090570195000000,Phớt ben 32x42x7mm ( theo mẫu),CAI,CAI,10,10,0,0,0,0,0,0,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,,PR23/07-005,7/4/2023,7/5/2023,0905700570000000,Phớt ben 125x110x9,CAI,CAI,20,20,0,0,0,0,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,,PR23/07-005,7/4/2023,7/5/2023,0905700640000000,Phớt ben 20x30,CAI,CAI,20,20,0,0,0,0,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,,PR23/07-005,7/4/2023,7/5/2023,5200107730000000,Vòng đệm ống (ống cốt láp),BO,CAI,10,10,0,0,0,0,0,0,0,0,10,10,,
Hoàng Văn Khiêm ,KHC001,PO07/23-010,PR23/07-006,7/4/2023,7/6/2023,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,KG,25,25,0,0,25,25,24,24,0,0,25,25,,
Hoàng Văn Khiêm ,KHC001,,PR23/07-006,7/4/2023,7/6/2023,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,1190,1190,0,0,1190,1190,1190,1190,0,0,1190,1190,,
Hoàng Văn Khiêm ,KHC001,PO07/23-010,PR23/07-006,7/4/2023,7/6/2023,MDM-FL23,Vàng Chanh 23 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO07/23-010,PR23/07-006,7/4/2023,7/6/2023,MDM-FL39,Xanh Dương 39 FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO07/23-010,PR23/07-006,7/4/2023,7/6/2023,MDM-FL92,Đen 92 FL,KG,KG,75,75,0,0,75,75,75,75,0,0,75,75,,
Hoàng Văn Khiêm ,KHC001,PO07/23-010,PR23/07-006,7/4/2023,7/6/2023,MDM-FLDO192,Đỏ 192C FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KHC001,PO07/23-010,PR23/07-006,7/4/2023,7/6/2023,MDM-FLNHUVANG,Nhũ Vàng FL,KG,KG,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KHC001,PO07/23-010,PR23/07-006,7/4/2023,7/6/2023,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,KG,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0906202330000000,Ống nhựa PVC BM phi 60 x 3.0,CAY,CAY,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0908900051000000,Co răng ngoài 21/27,CAI,CAI,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0904300130000000,T nhựa PVC BM phi 27.,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0906201390000000,Ống nhựa PVC BM phi 27x 1.9mm,CAY,CAY,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0906201370000000,Ống nhựa PVC phi 34 x 2.0,CAY,CAY,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0903400020000000,TẮC KÊ NHỰA 6mm Xanh,Bịch,Bịch,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0904300080000000,T Nhựa 60,Cái,Cái,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0905800820000000,Mũi Khoan bê tông 6mm,CAI,CAI,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0904700230000000,Co nhựa pvc 60,CAI,CAI,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0904700103000000,Co 60/34,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,0916700280000000,Móc I NOX 27,CAI,CAI,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,09061001050000000,Nối 27 ren ngoài 21,CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,
Hoàng Văn Khiêm ,KVT001,PO07/23-011,PR23/07-007,7/4/2023,7/5/2023,09061001060000000,Nối sắt 2 đầu ren trong phi 60mm.,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO07/23-012,PR23/07-008,7/5/2023,7/15/2023,0904200180000000,Phễu INOX 304 KT: 700x1200x2mm - dẫn hướng màng PE  (GC theo bản vẽ),CAI,CAI,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO07/23-012,PR23/07-008,7/5/2023,7/15/2023,916600450000000,Đệm cao su giảm chấn cho khớp nối L-110,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO07/23-012,PR23/07-008,7/5/2023,7/6/2023,0903100460000000,Con trượt HRC FN SZ V1.  R705-5.2/1 . N,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
