Nhân viên,Kho nhận,PO,Số YCMH,Ngày yêu cầu,Thời hạn,Mặt hàng,Tên hàng,Đvt (1),Đvt (2),Yêu cầu 1,Yêu cầu 2,Duyệt mua 1,Duyệt mua 2,Đặt mua 1,Đặt mua 2,Yêu cầu nhập kho 1,Yêu cầu nhập kho 2,Nhập kho 1,Nhập kho 2,Còn thiếu 1,Còn thiếu 2,Mục đích sử dụng,Ghi chú
Hoàng Văn Khiêm ,KNL001,PO01/24-092,PR24/01-031,1/11/2024,1/22/2024,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,KG,1000,1000,0,0,1000,1000,1000,1000,0,0,1000,1000,,SO2401-0004 - HALSTON SO2401-0011 - SANPOLY SO2401-0012 - SANPOLY SO2401-0024 - HALSTON
Hoàng Văn Khiêm ,KNL001,PO03/24-016,PR24/01-031,1/11/2024,1/16/2024,HAT-PPM9600,Hạt nhựa PP M9600,KG,KG,9500,9500,0,0,3000,3000,3000,3000,3000,3000,6500,6500,,SO2401-0028 - THIÊN ÂN
Hoàng Văn Khiêm ,KNL001,PO01/24-031,PR24/01-031,1/11/2024,1/16/2024,HAT-TACCA,Hạt Taical tráng Châu Âu 1005.,KG,KG,2500,2500,0,0,2500,2500,2500,2500,2500,2500,0,0,,SO2401-0028 - THIÊN ÂN
Hoàng Văn Khiêm ,KNL001,PO01/24-032,PR24/01-031,1/11/2024,1/16/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,KG,2000,2000,0,0,4000,4000,4000,4000,4000,4000,-2000,-2000,,SO2401-0028 - THIÊN ÂN + TỒN KHO
Hoàng Văn Khiêm ,KNL001,PO01/24-033,PR24/01-031,1/11/2024,1/15/2024,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,KG,1300,1300,0,0,1300,1300,1300,1300,1326.3,1326.3,-26.3,-26.3,,SO2401-0028 - THIÊN ÂN
Hoàng Văn Khiêm ,KNL002,PO01/24-034,PR24/01-031,1/11/2024,2/19/2024,5200100130000000,"[SMY] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 127cm (+1), độ bền nén: >=270kgF/100mm.",ONG,ONG,760,3378.2,0,0,760,3378.2,760,3378.2,760,3378.2,0,0,,SO2312-0057 - SANMIGUEL
Hoàng Văn Khiêm ,NLP,PO01/24-035,PR24/01-031,1/11/2024,1/15/2024,5200101410000000,Ống giấy cũ dài trên 135cm.,KG,KG,2000,2000,0,0,2000,2000,2000,2000,2720,2720,-720,-720,,TỒN KHO
Hoàng Văn Khiêm ,KVT001,PO01/24-036,PR24/01-032,1/11/2024,1/28/2024,0901301570000000,Buly trung gian (TIMING PULLEY-34 T - Ref : LS 2010 9105 ),CAI,CAI,3,3,0,0,3,3,0,0,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO01/24-036,PR24/01-032,1/11/2024,1/28/2024,0906000880000000,Áo phanh : Brake housing - Mã : LS 20605102,CAI,CAI,5,5,0,0,5,5,0,0,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,PO01/24-036,PR24/01-032,1/11/2024,1/28/2024,0911600050000000,THẮNG (PHANH) cục Nhựa BRAKE LS20605117,CAI,CAI,100,100,0,0,100,100,0,0,0,0,100,100,,
Hoàng Văn Khiêm ,KVT001,PO01/24-036,PR24/01-032,1/11/2024,1/28/2024,0918500300000000,Bát nhựa đỡ tăng đưa căn chỉnh khe hở ống lăn dàn thu. (Suppprt block) Mã : 11130812050,CAI,CAI,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,KVT001,PO01/24-036,PR24/01-032,1/11/2024,1/28/2024,0901301850000000,Buly trung gian (TIMING PULLEY-27 T) mã: LS 20109104,CAI,CAI,3,3,0,0,3,3,0,0,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO01/24-037,PR24/01-033,1/11/2024,1/12/2024,0901100240000000,BẠC ĐẠN 6006,CAI,CAI,30,30,0,0,30,30,30,30,0,0,30,30,,
Hoàng Văn Khiêm ,KVT001,PO01/24-037,PR24/01-033,1/11/2024,1/12/2024,0901100380000000,BẠC ĐẠN SKF 6202 - 2Z/C3,CAI,CAI,50,50,0,0,50,50,50,50,0,0,50,50,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-033,1/11/2024,1/12/2024,916600450000000,Đệm cao su giảm chấn cho khớp nối L-110,CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,BANIN,PO01/24-038,PR24/01-034,1/11/2024,1/11/2024,5200104150000000,Blue Horse,CM2,CM2,10000,10000,0,0,10000,10000,9412,9412,2333,2333,7667,7667,,
Hoàng Văn Khiêm ,KVT,PO01/24-038,PR24/01-034,1/11/2024,1/11/2024,5200104200000000,Blue Horse Noodle,CM2,CM2,10000,10000,0,0,10000,10000,3646,3646,3646,3646,6354,6354,,
Hoàng Văn Khiêm ,BANIN,PO01/24-038,PR24/01-034,1/11/2024,1/11/2024,5200104850000000,FERRER FLOR,CM2,CM2,10000,10000,0,0,10000,10000,5130,5130,5130,5130,4870,4870,,
Hoàng Văn Khiêm ,BANIN,PO01/24-038,PR24/01-034,1/11/2024,1/11/2024,5200104860000000,FERRER SUPER,CM2,CM2,10000,10000,0,0,10000,10000,8728,8728,8728,8728,1272,1272,,
Hoàng Văn Khiêm ,BANIN,PO01/24-038,PR24/01-034,1/11/2024,1/11/2024,5200104870000000,FERRER ULTRA,CM2,CM2,10000,10000,0,0,10000,10000,7250,7250,7250,7250,2750,2750,,
Hoàng Văn Khiêm ,BANIN,PO01/24-038,PR24/01-034,1/11/2024,1/11/2024,5200106390000000,Pollard- Cám Tinh,CM2,CM2,10000,10000,0,0,10000,10000,3450,3450,3450,3450,6550,6550,,
Hoàng Văn Khiêm ,BANIN,PO01/24-038,PR24/01-034,1/11/2024,1/11/2024,5200106620000000,Red Horse,CM2,CM2,10000,10000,0,0,10000,10000,4724,4724,4724,4724,5276,5276,,
Hoàng Văn Khiêm ,KHC001,PO01/24-039,PR24/01-034,1/11/2024,1/12/2024,MDM-FL92GT,Đen 92 FL gián tiếp,KG,KG,120,120,0,0,120,120,120,120,128,128,-8,-8,,
Hoàng Văn Khiêm ,KVT001,PO01/24-040,PR24/01-035,1/11/2024,1/15/2024,0908100011000000,xi măng sao mai,BAO,BAO,6,6,0,0,6,6,6,6,0,0,6,6,,
Hoàng Văn Khiêm ,,PO01/24-040,PR24/01-035,1/11/2024,1/15/2024,0903400020000000,TẮC KÊ NHỰA 6mm Xanh,Bịch,Bịch,1,1,0,0,1,1,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,KXD001,PO01/24-040,PR24/01-035,1/11/2024,1/15/2024,0909000030000000,cát xây dựng,M3,M3,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO01/24-040,PR24/01-035,1/11/2024,1/15/2024,918200030000000,Gạch ống,VIEN,VIEN,1000,1000,0,0,1000,1000,0,0,0,0,1000,1000,,
Hoàng Văn Khiêm ,KVT001,PO01/24-040,PR24/01-035,1/11/2024,1/15/2024,0906100340000000,NỐI REN NGOÀI 27,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KVT001,PO01/24-040,PR24/01-035,1/11/2024,1/15/2024,09047012400000000,Co nhựa PVC BM phi 168mm,CAI,CAI,3,3,0,0,3,3,3,3,3,3,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-040,PR24/01-035,1/11/2024,1/15/2024,09047012500000000,Nối thẳng nhựa PVC BM phi 168mm,CAI,CAI,2,2,0,0,2,2,2,2,2,2,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-040,PR24/01-035,1/11/2024,1/15/2024,0908900056000000,Co ren Trong 27,CAI,CAI,2,2,0,0,2,2,2,2,0,0,2,2,,
Hoàng Văn Khiêm ,KXD001,PO01/24-040,PR24/01-035,1/11/2024,1/15/2024,0902900420000000,Vòng sin I-Nox,CAI,CAI,10,10,0,0,10,10,0,0,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-036,1/11/2024,1/15/2024,0902200660000000,Khởi động từ  LS.MC-32A-COIL-220VAC,CAI,CAI,4,4,0,0,4,4,4,4,4,4,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-036,1/11/2024,1/10/2024,0908900049000000,Khóa cửa 8532 Ý,BO,BO,1,1,0,0,1,1,1,1,0,0,1,1,,
Hoàng Văn Khiêm ,,PO01/24-041,PR24/01-036,1/11/2024,1/15/2024,0902700100000000,ĐỒNG HỒ NHIỆT AX4-1A/220V-44x4,Cái,Cái,4,4,0,0,4,4,4,4,4,4,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-036,1/11/2024,1/15/2024,0906201030000000,Ống luồn dây điện tròn cứng chống cháy SINO D20 ( SP9020MS),Cây,Cây,50,50,0,0,50,50,50,50,50,50,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-036,1/11/2024,1/15/2024,0906100600000000,Nối ống luồn dây điện PHI 20,CAI,CAI,100,100,0,0,100,100,100,100,100,100,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-036,1/11/2024,1/15/2024,0902210130000000,Cảm biến quang BRQM400-DDTA,CAI,CAI,2,2,0,0,2,2,2,2,2,2,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-036,1/11/2024,1/15/2024,0902300180000000,"Đầu dò nhiệt độ loại K khoen gài, đường kính đầu dò 5x30mm dây dài 2 mét.",SOI,SOI,10,10,0,0,10,10,10,10,10,10,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-036,1/11/2024,1/15/2024,0902210140000000,Công tắc cảm biến ánh sáng AS - 10 - 220V,CAI,CAI,4,4,0,0,4,4,4,4,4,4,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-037,1/11/2024,1/15/2024,0902210110000000,Máng inox 100x240x790mm - dày 1mm (gia công theo bản vẽ),CAI,CAI,3,3,0,0,3,3,3,3,0,0,3,3,,
Hoàng Văn Khiêm ,KVT001,PO01/24-041,PR24/01-037,1/11/2024,1/15/2024,0902210120000000,Máng inox 100x220x880mm - dày 1mm (gia công theo bản vẽ),CAI,CAI,6,6,0,0,6,6,6,6,0,0,6,6,,
Hoàng Văn Khiêm ,KBT001,PO01/24-042,PR24/01-038,1/12/2024,1/13/2024,LDPE070120G030TT.TBS,"Túi LDPE, trong suốt, K70(+/-0.5)x120LL(+/-0.5), cắt dài 121.5cm + đường hàn cách đáy <15mm, TL: 30(+/-1)gr.",Cái,Cái,15000,450,0,0,15000,450,15000,450,15000,450,0,0,,SO2312-0042 - ĐẮK LẮK
Hoàng Văn Khiêm ,KVT001,PO01/24-043,PR24/01-039,1/12/2024,1/14/2024,0920600100000000,DÂY CỘT BAO,Kg,Kg,100,100,0,0,100,100,100,100,100,100,0,0,,TỒN KHO
Hoàng Văn Khiêm ,KVT001,PO01/24-044,PR24/01-040,1/12/2024,1/16/2024,0902200210000000,PLC LIYAN máy cắt AUTO botheven. Model: J22A32MT.,CAI,CAI,1,1,0,0,1,1,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,PO01/24-044,PR24/01-040,1/12/2024,1/16/2024,0902210150000000,PLC LIYAN máy cắt AUTO botheven. Model: J1D32ET.,CAI,CAI,1,1,0,0,1,1,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,KHC001,PO01/24-045,PR24/01-041,1/12/2024,1/15/2024,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,1020,1020,0,0,1020,1020,1020,1020,1020,1020,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-045,PR24/01-041,1/12/2024,1/15/2024,MDM-FL92,Đen 92 FL,KG,KG,75,75,0,0,75,75,75,75,75,75,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-045,PR24/01-041,1/12/2024,1/15/2024,MDM-FLDO192,Đỏ 192C FL,KG,KG,25,25,0,0,25,25,25,25,25,25,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-045,PR24/01-041,1/12/2024,1/15/2024,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,KG,25,25,0,0,25,25,25,25,25,25,0,0,,
Hoàng Văn Khiêm ,KVT,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200103850000000,Balance,CM2,CM2,10000,10000,0,0,10000,10000,6668,6668,4106,4106,5894,5894,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200103910000000,CF 40kg (Mekong),CM2,CM2,10000,10000,0,0,10000,10000,5241,5241,5241,5241,4759,4759,,
Hoàng Văn Khiêm ,KVT,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200104120000000,Blue Bicycle-LM,CM2,CM2,10000,10000,0,0,10000,10000,4549,4549,3373,3373,6627,6627,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200104950000000,Fortaleza,CM2,CM2,10000,10000,0,0,10000,10000,3991,3991,3991,3991,6009,6009,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200106150000000,Orange 888 25kg,CM2,CM2,10000,10000,0,0,10000,10000,3928,3928,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200106190000000,Oro Cinco,CM2,CM2,10000,10000,0,0,10000,10000,5758,5758,1225,1225,8775,8775,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200106200000000,Oro Dos,CM2,CM2,10000,10000,0,0,10000,10000,6451,6451,6451,6451,3549,3549,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200106210000000,Oro Tres,CM2,CM2,10000,10000,0,0,10000,10000,8101,8101,10715,10715,-715,-715,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200106220000000,Oro Uno,CM2,CM2,10000,10000,0,0,10000,10000,6972,6972,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,5200106590000000,Red Bicycle,CM2,CM2,10000,10000,0,0,10000,10000,1734,1734,0,0,10000,10000,,
Hoàng Văn Khiêm ,KVT001,PO01/24-046,PR24/01-042,1/12/2024,1/13/2024,52001051380000000,SP8-40Kg(no line),CM2,CM2,10000,10000,0,0,10000,10000,6678,6678,6678,6678,3322,3322,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-043,1/12/2024,1/13/2024,5200104950000000,Fortaleza,CM2,CM2,10000,10000,0,0,10000,10000,0,0,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-043,1/12/2024,1/13/2024,5200106190000000,Oro Cinco,CM2,CM2,10000,10000,0,0,10000,10000,1225,1225,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-043,1/12/2024,1/13/2024,5200106200000000,Oro Dos,CM2,CM2,10000,10000,0,0,10000,10000,0,0,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-043,1/12/2024,1/13/2024,5200106210000000,Oro Tres,CM2,CM2,10000,10000,0,0,10000,10000,7064,7064,0,0,10000,10000,,
Hoàng Văn Khiêm ,BANIN,PO01/24-046,PR24/01-043,1/12/2024,1/13/2024,5200106220000000,Oro Uno,CM2,CM2,10000,10000,0,0,10000,10000,3652,3652,0,0,10000,10000,,
Hoàng Văn Khiêm ,KHC001,PO01/24-047,PR24/01-044,1/16/2024,1/17/2024,MDM-FL23,Vàng Chanh 23 FL,KG,KG,125,125,0,0,125,125,125,125,0,0,125,125,,
Hoàng Văn Khiêm ,KHC001,PO01/24-047,PR24/01-044,1/16/2024,1/17/2024,MDM-FL39,Xanh Dương 39 FL,KG,KG,100,100,0,0,100,100,100,100,0,0,100,100,,
Hoàng Văn Khiêm ,KHC001,PO01/24-047,PR24/01-044,1/16/2024,1/17/2024,MDM-FLNHUVANG,Nhũ Vàng FL,KG,KG,15,15,0,0,15,15,15,15,0,0,15,15,,
Hoàng Văn Khiêm ,KHC001,PO01/24-051,PR24/01-045,1/16/2024,1/17/2024,MDM-DMCKGT,Dung môi chậm khô gián tiếp,KG,KG,25,25,0,0,160,160,160,160,160,160,-135,-135,,
Hoàng Văn Khiêm ,KHC001,PO01/24-051,PR24/01-045,1/16/2024,1/17/2024,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,KG,15,15,0,0,16,16,16,16,16,16,-1,-1,,
Hoàng Văn Khiêm ,KHC001,PO01/24-051,PR24/01-045,1/16/2024,1/17/2024,MDM-FLREFBLUEGT,Xanh Dương Reflex Blue C gián tiếp,KG,KG,128,128,0,0,128,128,128,128,128,128,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-047,PR24/01-046,1/16/2024,1/13/2024,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,KG,220,220,0,0,340,340,340,340,0,0,220,220,,
Hoàng Văn Khiêm ,KBT001,PO01/24-049,PR24/01-047,1/16/2024,1/26/2024,10ZIP-TC002-01-0000,"Túi tài liệu Ziplock PE, W x L = 25cm x 35cm, TL: 13g/cái.",CAI,CAI,2030,26.39,0,0,2030,26.39,2030,26.39,2030,26.39,0,0,,SO2401-0035 - THIÊN ÂN
Hoàng Văn Khiêm ,KVT001,PO01/24-049,PR24/01-047,1/16/2024,1/22/2024,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,CAI,80,80,0,0,80,80,80,80,80,80,0,0,,SO2310-0052 - UNIPACK SO2401-0036 - UNIPACK
Hoàng Văn Khiêm ,KNL001,PO01/24-048,PR24/01-047,1/16/2024,1/22/2024,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,KG,650,650,0,0,650,650,650,650,650,650,0,0,,SO2401-0032 - MINH ANH SO2401-0034 - UNIPACK SO2401-0036 - UNIPACK
Hoàng Văn Khiêm ,KBT001,PO01/24-049,PR24/01-047,1/16/2024,1/20/2024,10ZIP-4P007-01-0000,"Túi tài liệu Ziplock PE, W x L = 22cm x 34cm, TL: 18g/cái.",Cái,Cái,1010,18.18,0,0,1311,23.598,1311,23.6,1311,23.6,-301,-5.42,,SO2401-0032 - MINH ANH
Hoàng Văn Khiêm ,KNL002,PO01/24-049,PR24/01-047,1/16/2024,1/18/2024,9045002450000000,"Ống nhựa PVC đường kính trong 16mm, dày 2mm, trắng trong. TL: 100g/m",M,M,60,6,0,0,60,6,60,6,0,0,60,6,,SO2401-0032 - MINH ANH
Hoàng Văn Khiêm ,KVT001,PO01/24-054,PR24/01-048,1/16/2024,1/17/2024,0908700260000000,Bình ác quy khô 12v-65AH GS MF-75D23R/L,CAI,CAI,2,2,0,0,2,2,2,2,2,2,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-051,PR24/01-049,1/17/2024,1/17/2024,MDM-FL348GT,Xanh lá 348C gián tiếp,KG,KG,124,124,0,0,128,128,128,128,0,0,124,124,,
Hoàng Văn Khiêm ,KVT001,PO01/24-052,PR24/01-050,1/17/2024,1/19/2024,0901101270000000,Bạc đạn UCFL209,CAI,CAI,5,5,0,0,5,5,5,5,5,5,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-053,PR24/01-050,1/17/2024,1/19/2024,5200110661000000,Dao cắt bao JUMBO 80x300x40 ( GC theo bản vẽ),CAI,CAI,5,5,0,0,5,5,5,5,0,0,5,5,,
Hoàng Văn Khiêm ,KVT001,,PR24/01-051,1/17/2024,1/17/2024,0901101100000000,BẠC ĐẠN SKF 6319 /C3,CAI,CAI,1,1,0,0,0,0,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,KVT001,,PR24/01-051,1/17/2024,1/17/2024,0927600092000000,Bạc đạn SKF 6316 M/C3 . VL0241,CAI,CAI,1,1,0,0,0,0,0,0,0,0,1,1,,
Hoàng Văn Khiêm ,NLP,PO01/24-055,PR24/01-052,1/17/2024,1/22/2024,5200100060000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 116cm (-1), độ bền nén: >=270kgF/100mm.",ONG,ONG,6,24.36,0,0,6,24.36,6,24.36,6,24.36,0,0,,SO2401-0040 - ECL
Hoàng Văn Khiêm ,NLP,PO01/24-055,PR24/01-052,1/17/2024,1/22/2024,5200100070000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 117cm (-1), độ bền nén: >=270kgF/100mm.",ONG,ONG,6,24.57,0,0,6,24.57,6,24.57,6,24.57,0,0,,SO2401-0040 - ECL
Hoàng Văn Khiêm ,NLP,PO01/24-055,PR24/01-052,1/17/2024,1/22/2024,5200100080000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 119cm (-0/+1), độ bền nén: >=270kgF/100mm",ONG,ONG,65,270.73,0,0,65,270.73,65,270.725,65,270.725,0,0.005,,SO2401-0040 - ECL
Hoàng Văn Khiêm ,,PO01/24-056,PR24/01-053,1/17/2024,1/6/2024,0909400020000000,BAO TAY CAO SU ,DOI,DOI,10,10,0,0,10,10,10,10,110,110,-100,-100,,
Hoàng Văn Khiêm ,KVP001,PO01/24-056,PR24/01-053,1/17/2024,1/6/2024,5200110650000003,Xà phòng rửa chén,THUNG,THUNG,4,4,0,0,4,4,4,4,0,0,4,4,,
Hoàng Văn Khiêm ,KVT001,PO01/24-056,PR24/01-054,1/18/2024,1/22/2024,0924100110000000,"Kim máy may schmetz DPX17, NM: 200 - size: 25",CAI,CAI,100,100,0,0,100,100,0,0,0,0,100,100,,
Hoàng Văn Khiêm ,KVT001,,PR24/01-054,1/18/2024,1/22/2024,0907900070000000,Chốt cần nạp bao  034041,CAI,CAI,20,20,0,0,0,0,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO01/24-056,PR24/01-054,1/18/2024,1/22/2024,0923800023000000,Cốt cùm móc : 033151,CAI,CAI,20,20,0,0,10,10,0,0,0,0,20,20,,
Hoàng Văn Khiêm ,KVT001,PO01/24-056,PR24/01-054,1/18/2024,1/22/2024,0906400250000000,Ốc củ cùm móc ( theo mẫu),CAI,CAI,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,KVT001,PO01/24-056,PR24/01-054,1/18/2024,1/22/2024,0906400260000000,Ốc bàn lừa ( theo mẫu),CAI,CAI,30,30,0,0,30,30,0,0,0,0,30,30,,
Hoàng Văn Khiêm ,KHC001,PO01/24-057,PR24/01-055,1/19/2024,1/19/2024,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,KG,170,170,0,0,170,170,170,170,170,170,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-057,PR24/01-055,1/19/2024,1/19/2024,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,KG,340,340,0,0,340,340,340,340,340,340,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-058,PR24/01-055,1/19/2024,1/21/2024,MDM-FL021,Cam 021C FL.,KG,KG,25,25,0,0,25,25,25,25,25,25,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-057,PR24/01-055,1/19/2024,1/19/2024,MDM-FL23,Vàng Chanh 23 FL,KG,KG,100,100,0,0,100,100,100,100,100,100,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-058,PR24/01-055,1/19/2024,1/21/2024,MDM-FL79,Xanh Lá 79 FL,KG,KG,50,50,0,0,50,50,50,50,50,50,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-058,PR24/01-055,1/19/2024,1/21/2024,MDM-FLDO192,Đỏ 192C FL,KG,KG,125,125,0,0,125,125,125,125,125,125,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-058,PR24/01-055,1/19/2024,1/21/2024,MDM-FLNHUVANG,Nhũ Vàng FL,KG,KG,15,15,0,0,15,15,15,15,15,15,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-058,PR24/01-055,1/19/2024,1/21/2024,MDM-FLXD2763,Xanh Dương 2763 FL,KG,KG,100,100,0,0,100,100,100,100,100,100,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-058,PR24/01-055,1/19/2024,1/21/2024,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,KG,100,100,0,0,100,100,100,100,100,100,0,0,,
Hoàng Văn Khiêm ,KHC001,PO01/24-060,PR24/01-056,1/19/2024,1/25/2024,0700100030000000,nhớt 10,LIT,LIT,2000,2000,0,0,2000,2000,2000,2000,2000,2000,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-062,PR24/01-056,1/19/2024,1/25/2024,0917400054000000,Băng keo 3M dán nền màu vàng đen 50mm,CUON,CUON,10,10,0,0,10,10,10,10,0,0,10,10,,
Hoàng Văn Khiêm ,KVT001,PO01/24-062,PR24/01-057,1/22/2024,1/28/2024,0905501440000000,ống sắt tráng kẽm phi 60 x 3mm,CAY,CAY,20,20,0,0,20,20,20,20,20,20,0,0,,
Hoàng Văn Khiêm ,,PO01/24-062,PR24/01-057,1/22/2024,1/28/2024,0917400090000000,"Băng keo lụa (cao su non) 0,075mm*1/2*5-10mm",CUON,CUON,50,50,0,0,60,60,60,60,0,0,50,50,,
Hoàng Văn Khiêm ,,PO01/24-062,PR24/01-057,1/22/2024,1/28/2024,0905500710000000,Sắt ống tráng kẽm phi 27 x 2.7mm x dài 6000mm,CAY,CAY,10,10,0,0,10,10,10,10,10,10,0,0,,
Hoàng Văn Khiêm ,,PO01/24-062,PR24/01-057,1/22/2024,1/28/2024,0904500090000000,Sơn dầu màu xám,Kg,Kg,6,6,0,0,6,6,6,6,6,6,0,0,,
Hoàng Văn Khiêm ,,PO01/24-062,PR24/01-057,1/22/2024,1/28/2024,0905000080000000,"CÀ RÁ REN NGOÀI ỐNG 27, REN TRONG ỐNG 21",CAI,CAI,15,15,0,0,15,15,15,15,15,15,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-062,PR24/01-057,1/22/2024,1/28/2024,VAN084,Van thau phi 27,CAI,CAI,15,15,0,0,15,15,15,15,15,15,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-062,PR24/01-057,1/22/2024,1/28/2024,0906100710000000,NỐI HƠI 1 ĐẦU REN 21/12,CAI,CAI,15,15,0,0,15,15,15,15,15,15,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-062,PR24/01-057,1/22/2024,1/28/2024,09061001060000000,Nối sắt 2 đầu ren trong phi 60mm.,CAI,CAI,10,10,0,0,10,10,10,10,10,10,0,0,,
Hoàng Văn Khiêm ,KVT001,PO01/24-062,PR24/01-057,1/22/2024,1/28/2024,0910200060000000,T sắt ren trong phi 60mm,CAI,CAI,10,10,0,0,10,10,10,10,10,10,0,0,,
