Số chứng từ,Ngày tạo,Người tạo,Loại kế hoạch,Ghi chú 1,Vật tư,Column7,Đvt 1,Số lượng 1,HSQĐ,Đvt 2,Số lượng 2,Ghi chú 2,Mục đích sử dụng,Ngày sử dụng
EP2401-0096,1/25/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG KCP VÀ CHINA (SO2312-0011+SO2401-0002),MDM-FL348,Xanh lá 348C,KG,25,1,KG,25,,MAY IN,1/27/2024
EP2401-0003,1/3/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHIN PLASITIC, UNIPACK (SO2401-0001+SO2310-0052)",MDM-FL348,Xanh lá 348C,KG,170,1,KG,170,,MÁY IN,1/6/2024
EP2401-0047,1/15/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG CHINA (SO2401-0001),MDM-FL348GT,Xanh lá 348C gián tiếp,KG,124,1,KG,124,,MÁY IN,1/17/2024
EP2401-0082,1/22/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG CHINA (SO2401-0002),MDM-FL348GT,Xanh lá 348C gián tiếp,KG,94,1,KG,94,,May in,1/25/2024
EP2401-0088,1/23/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG UNIAPCK, MEKONG: SO2310-0034",MDM-FL39,Xanh Dương 39 FL,KG,100,1,KG,100,,MÁY IN,1/25/2024
EP2401-0096,1/25/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG KCP VÀ CHINA (SO2312-0011+SO2401-0002),MDM-FL39,Xanh Dương 39 FL,KG,125,1,KG,125,,MAY IN,1/27/2024
EP2402-0011,2/19/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + 48 MFM,MDM-FL39,Xanh Dương 39 FL,KG,25,1,KG,25,,MÁY IN,2/21/2024
EP2401-0042,1/15/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + UNIPACK,MDM-FL39,Xanh Dương 39 FL,KG,100,1,KG,100,,MÁY IN,1/17/2024
EP2401-0003,1/3/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHIN PLASITIC, UNIPACK (SO2401-0001+SO2310-0052)",MDM-FL39,Xanh Dương 39 FL,KG,125,1,KG,125,,MÁY IN,1/6/2024
EP2401-0019,1/8/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG (SO2401-0019+SO2401-0014),MDM-FL39,Xanh Dương 39 FL,KG,100,1,KG,100,,MÁY IN,1/10/2024
EP2402-0041,2/27/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG,MDM-FL39,Xanh Dương 39 FL,KG,100,1,KG,100,,MÁY IN,2/29/2024
EP2402-0051,2/28/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG +66 LUMUT (SO2401-0017 +SO2402-0025),MDM-FL39,Xanh Dương 39 FL,KG,75,1,KG,75,,MÁY IN,3/1/2024
EP2403-0017,3/6/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIÊP ĐƠN HÀNG INTER VÀ KCP SO2403-0011 +SO2403-0012,MDM-FL39,Xanh Dương 39 FL,KG,115000,1,KG,115000,,MÁY IN,3/9/2024
EP2403-0049,3/18/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER VÀ UNIPACK : SO2401-0036 +SO2403-0025,MDM-FL39,Xanh Dương 39 FL,KG,50,1,KG,50,,,3/20/2024
EP2403-0062,3/20/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + PRESTASI : SO2402-0010 +SO2403-0044,MDM-FL39,Xanh Dương 39 FL,KG,25,1,KG,25,,MÁY IN,3/23/2024
EP2403-0101,3/29/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+ INTER,MDM-FL39,Xanh Dương 39 FL,KG,50,1,KG,50,,MÁY IN,4/1/2024
EP2403-0083,3/25/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG PRESTASI VÀ INTER :SO2403-0044,MDM-FL39,Xanh Dương 39 FL,KG,75,1,KG,75,,,3/27/2024
EP2403-0070,3/21/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MORINELA : SO2403-0043,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,50,1,KG,50,,MÁY IN,3/25/2024
EP2402-0042,2/27/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MEKONG KHỔ 49,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,25,1,KG,25,,MAY IN,2/29/2024
EP2403-0006,3/1/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP GẤP CHO ĐƠN HÀNG TƯ TRÚC SO2401-0042+ 48 LUMUT,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,25,1,KG,25,,MÁY IN,3/2/2024
EP2401-0041,1/15/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỤC IN GIÁN TIẾP ĐƠN HÀNG CHINA SO2401-0001 + MFM,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,15,1,KG,15,,MÁY IN,1/17/2024
EP2401-0124,1/31/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MEKONG :,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,25,1,KG,25,,May in,1/1/2024
EP2401-0090,1/24/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MFM,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,25,1,KG,25,,MÁY IN,1/26/2024
EP2401-0003,1/3/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHIN PLASITIC, UNIPACK (SO2401-0001+SO2310-0052)",MDM-FL485,Đỏ 485C,KG,40,1,KG,40,,MÁY IN,1/6/2024
EP2403-0066,3/21/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRUC TIEP ĐƠN HÀNG MORINELA : SO2403-0043,MDM-FL485,Đỏ 485C,KG,150,1,KG,150,,Máy in,3/25/2024
EP2403-0096,3/28/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MOLINERA SO2403-0043,MDM-FL485,Đỏ 485C,KG,100,1,KG,100,,MÁY IN,3/30/2024
EP2403-0070,3/21/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MORINELA : SO2403-0043,MDM-FL485GT,Đỏ 485C gián tiếp,KG,150,1,KG,150,,MÁY IN,3/25/2024
EP2401-0019,1/8/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG (SO2401-0019+SO2401-0014),MDM-FL61,Trắng Đục 61 FL,KG,25,1,KG,25,,MÁY IN,1/10/2024
EP2402-0018,2/22/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG TƯ TRÚC SO2401-0042,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,35,1,KG,35,,MÁY IN,2/25/2024
EP2402-0005,2/1/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MFM : SO2401-0047 +SO2401-0048,MDM-FL61GT,Trắng Đục 61 FL gián tiếp,KG,25,1,KG,25,,MÁY IN,2/5/2024
EP2401-0096,1/25/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG KCP VÀ CHINA (SO2312-0011+SO2401-0002),MDM-FL79,Xanh Lá 79 FL,KG,25,1,KG,25,,MAY IN,1/27/2024
EP2401-0003,1/3/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHIN PLASITIC, UNIPACK (SO2401-0001+SO2310-0052)",MDM-FL79,Xanh Lá 79 FL,KG,25,1,KG,25,,MÁY IN,1/6/2024
EP2401-0062,1/19/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN ĐƠN HÀNG SARAWAK, 66 MFM (SO2311-0048, SO2401-0007)",MDM-FL79,Xanh Lá 79 FL,KG,50,1,KG,50,,Máy in,1/21/2024
EP2401-0003,1/3/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHIN PLASITIC, UNIPACK (SO2401-0001+SO2310-0052)",MDM-FL81,Tím 81 FL,KG,25,1,KG,25,,MÁY IN,1/6/2024
EP2401-0125,1/31/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HANG INTER SO2401-0053,MDM-FL81,Tím 81 FL,KG,50,1,KG,50,,,1/2/2024
EP2403-0101,3/29/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+ INTER,MDM-FL81,Tím 81 FL,KG,25,1,KG,25,,MÁY IN,4/1/2024
EP2403-0083,3/25/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG PRESTASI VÀ INTER :SO2403-0044,MDM-FL81,Tím 81 FL,KG,25,1,KG,25,,MÁY IN,3/27/2024
EP2403-0084,3/25/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MEKONG:  SO2401-0052,MDM-FL81GT,Tím 81 FL gián tiếp,KG,25,1,KG,25,,MÁY IN,3/28/2024
EP2403-0101,3/29/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+ INTER,MDM-FL92,Đen 92 FL,KG,50,1,KG,50,,MÁY IN,4/1/2024
EP2403-0062,3/20/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + PRESTASI : SO2402-0010 +SO2403-0044,MDM-FL92,Đen 92 FL,KG,100,1,KG,100,,MÁY IN,3/23/2024
EP2403-0007,3/2/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP CHO ĐƠN HÀNG UNIPACK + MEKONG .(SO2401-0034+SO2401-0017),MDM-FL92,Đen 92 FL,KG,75,1,KG,75,,MÁY IN,3/5/2024
EP2402-0051,2/28/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG +66 LUMUT (SO2401-0017 +SO2402-0025),MDM-FL92,Đen 92 FL,KG,50,1,KG,50,,MÁY IN,3/1/2024
EP2401-0113,1/29/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MƯC IN VÀ DUNG MÔI TRỰC TIẾP  ĐƠN HÀNG CHINA, PRESTASI, INTER",MDM-FL92,Đen 92 FL,KG,25,1,KG,25,,MÁY IN,1/31/2024
EP2402-0014,2/20/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG SO2401-0017,MDM-FL92,Đen 92 FL,KG,25,1,KG,25,,MÁY IN,2/22/2024
EP2401-0096,1/25/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG KCP VÀ CHINA (SO2312-0011+SO2401-0002),MDM-FL92,Đen 92 FL,KG,25,1,KG,25,,SX.IN01,1/27/2024
EP2401-0088,1/23/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG UNIAPCK, MEKONG: SO2310-0034",MDM-FL92,Đen 92 FL,KG,75,1,KG,75,,MÁY IN,1/25/2024
EP2401-0019,1/8/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG (SO2401-0019+SO2401-0014),MDM-FL92,Đen 92 FL,KG,75,1,KG,75,,MÁY IN,1/10/2024
EP2401-0036,1/12/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG,MDM-FL92,Đen 92 FL,KG,75,1,KG,75,,MÁY IN,1/15/2024
EP2401-0030,1/10/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG BỘT SẮN + 48 PASIR,MDM-FL92GT,Đen 92 FL gián tiếp,KG,120,1,KG,120,,MÁY IN,1/12/2024
EP2401-0090,1/24/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MFM,MDM-FL92GT,Đen 92 FL gián tiếp,KG,25,1,KG,25,,MÁY IN,1/26/2024
EP2401-0100,1/26/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MẪU LUCKY (SO2401-0018),MDM-FL92GT,Đen 92 FL gián tiếp,KG,25,1,KG,25,,Máy in,1/28/2024
EP2403-0084,3/25/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MEKONG:  SO2401-0052,MDM-FL92GT,Đen 92 FL gián tiếp,KG,50,1,KG,50,,MÁY IN,3/28/2024
EP2403-0101,3/29/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+ INTER,MDM-FLDO192,Đỏ 192C FL,KG,50,1,KG,50,,MÁY IN,4/1/2024
EP2402-0051,2/28/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG +66 LUMUT (SO2401-0017 +SO2402-0025),MDM-FLDO192,Đỏ 192C FL,KG,50,1,KG,50,,MÁY IN,3/1/2024
EP2402-0021,2/23/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRƯC TIẾP ĐƠN HÀNG MEKONG VÀ 48 MFM,MDM-FLDO192,Đỏ 192C FL,KG,100,1,KG,100,,MÁY IN,2/25/2024
EP2403-0030,3/11/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 MFF : SO2403-0015 +SO2403-0014,MDM-FLDO192,Đỏ 192C FL,KG,50,1,KG,50,,Máy in,3/15/2024
EP2402-0014,2/20/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG SO2401-0017,MDM-FLDO192,Đỏ 192C FL,KG,50,1,KG,50,,MÁY IN,2/22/2024
EP2401-0036,1/12/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG,MDM-FLDO192,Đỏ 192C FL,KG,25,1,KG,25,,MÁY IN,1/15/2024
EP2401-0019,1/8/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG (SO2401-0019+SO2401-0014),MDM-FLDO192,Đỏ 192C FL,KG,75,1,KG,75,,MÁY IN,1/10/2024
EP2401-0062,1/19/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN ĐƠN HÀNG SARAWAK, 66 MFM (SO2311-0048, SO2401-0007)",MDM-FLDO192,Đỏ 192C FL,KG,125,1,KG,125,,Máy in,1/21/2024
EP2402-0018,2/22/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG TƯ TRÚC SO2401-0042,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,50,1,KG,50,,MÁY IN,2/25/2024
EP2401-0069,1/20/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MƯC IN GIÁN TIẾP ĐƠN HÀNG 66 MFM,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,96,1,KG,96,,,1/22/2024
EP2403-0031,3/11/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG HARVEST + MEKONG : SO2402-0040,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,75,1,KG,75,,MÁY IN,3/16/2024
EP2403-0016,3/5/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG 66 PASIR - SO2401-0008,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KG,40,1,KG,40,,,3/7/2024
EP2403-0031,3/11/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG HARVEST + MEKONG : SO2402-0040,MDM-FLH570GT,Hồng 570 FL gián tiếp,KG,15,1,KG,15,,MÁY IN,3/16/2024
EP2403-0017,3/6/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIÊP ĐƠN HÀNG INTER VÀ KCP SO2403-0011 +SO2403-0012,MDM-FLNHUVANG,Nhũ Vàng FL,KG,25,1,KG,25,,MÁY IN,3/9/2024
EP2401-0062,1/19/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN ĐƠN HÀNG SARAWAK, 66 MFM (SO2311-0048, SO2401-0007)",MDM-FLNHUVANG,Nhũ Vàng FL,KG,15,1,KG,15,,Máy in,1/21/2024
EP2401-0042,1/15/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + UNIPACK,MDM-FLNHUVANG,Nhũ Vàng FL,KG,15,1,KG,15,,MÁY IN,1/17/2024
EP2401-0041,1/15/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỤC IN GIÁN TIẾP ĐƠN HÀNG CHINA SO2401-0001 + MFM,MDM-FLREFBLUEGT,Xanh Dương Reflex Blue C gián tiếp,KG,128,1,KG,128,,MÁY IN,1/17/2024
EP2401-0009,1/4/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG CHINA PLASTIC SO2401-0002,MDM-FLREFBLUEGT,Xanh Dương Reflex Blue C gián tiếp,KG,230,1,KG,230,,IN CUỘN,1/8/2024
EP2401-0082,1/22/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG CHINA (SO2401-0002),MDM-FLREFBLUEGT,Xanh Dương Reflex Blue C gián tiếp,KG,32,1,KG,32,,May in,1/25/2024
EP2401-0062,1/19/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN ĐƠN HÀNG SARAWAK, 66 MFM (SO2311-0048, SO2401-0007)",MDM-FLXD2763,Xanh Dương 2763 FL,KG,100,1,KG,100,,Máy in,1/21/2024
EP2403-0030,3/11/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 MFF : SO2403-0015 +SO2403-0014,MDM-FLXD2763,Xanh Dương 2763 FL,KG,100,1,KG,100,,Máy in,3/15/2024
EP2403-0016,3/5/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG 66 PASIR - SO2401-0008,MDM-FLXD2763GT,Xanh Dương 2763 FL gián tiếp,KG,20,1,KG,20,,,3/7/2024
EP2402-0005,2/1/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MFM : SO2401-0047 +SO2401-0048,MDM-FLXD2763GT,Xanh Dương 2763 FL gián tiếp,KG,100,1,KG,100,,MÁY IN,2/5/2024
EP2402-0004,2/1/2024,Nguyễn Văn Long,Theo bộ phận,ĐĂT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + CHINA :SO2401-0017 + SO2401-0050,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,1,KG,50,,MÁY IN,2/3/2024
EP2402-0011,2/19/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + 48 MFM,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,1,KG,50,,MÁY IN,2/21/2024
EP2401-0088,1/23/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG UNIAPCK, MEKONG: SO2310-0034",MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,1,KG,50,,MÁY IN,1/25/2024
EP2401-0062,1/19/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN ĐƠN HÀNG SARAWAK, 66 MFM (SO2311-0048, SO2401-0007)",MDM-FLXL3415C,Xanh Lá 3415C FL,KG,100,1,KG,100,,Máy in,1/21/2024
EP2401-0019,1/8/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG (SO2401-0019+SO2401-0014),MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,1,KG,50,,MÁY IN,1/10/2024
EP2401-0036,1/12/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER + MEKONG,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,25,1,KG,25,,MÁY IN,1/15/2024
EP2403-0030,3/11/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG 66 MFF : SO2403-0015 +SO2403-0014,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,75,1,KG,75,,Máy in,3/15/2024
EP2403-0049,3/18/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER VÀ UNIPACK : SO2401-0036 +SO2403-0025,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,25,1,KG,25,,,3/20/2024
EP2402-0051,2/28/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG +66 LUMUT (SO2401-0017 +SO2402-0025),MDM-FLXL3415C,Xanh Lá 3415C FL,KG,125,1,KG,125,,MÁY IN,3/1/2024
EP2402-0041,2/27/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,50,1,KG,50,,MÁY IN,2/29/2024
EP2403-0006,3/1/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP GẤP CHO ĐƠN HÀNG TƯ TRÚC SO2401-0042+ 48 LUMUT,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,25,1,KG,25,,MÁY IN,3/2/2024
EP2403-0016,3/5/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG 66 PASIR - SO2401-0008,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,40,1,KG,40,,,3/7/2024
EP2403-0070,3/21/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MORINELA : SO2403-0043,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,100,1,KG,100,,MÁY IN,3/25/2024
EP2401-0069,1/20/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MƯC IN GIÁN TIẾP ĐƠN HÀNG 66 MFM,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,80,1,KG,80,,,1/22/2024
EP2402-0018,2/22/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG TƯ TRÚC SO2401-0042,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,100,1,KG,100,,MÁY IN,2/25/2024
EP2402-0005,2/1/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MFM : SO2401-0047 +SO2401-0048,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KG,50,1,KG,50,,MÁY IN,2/5/2024
EP2403-0007,3/2/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP CHO ĐƠN HÀNG UNIPACK + MEKONG .(SO2401-0034+SO2401-0017),MDM-FX61,Trắng 61 FL,KG,25,1,KG,25,,MÁY IN,3/5/2024
EP2403-0049,3/18/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG INTER VÀ UNIPACK : SO2401-0036 +SO2403-0025,MDM-PGTB,Phụ Gia Tăng Bám,KG,15,1,KG,15,,,3/20/2024
EP2402-0014,2/20/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG SO2401-0017,MDM-PGTB,Phụ Gia Tăng Bám,KG,25,1,KG,25,,MÁY IN,2/22/2024
EP2402-0004,2/1/2024,Nguyễn Văn Long,Theo bộ phận,ĐĂT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG + CHINA :SO2401-0017 + SO2401-0050,MDM-RELEXBLUEC,RELEXBLUE C,KG,50,1,KG,50,,MÁY IN,2/3/2024
EP2401-0096,1/25/2024,Nguyễn Văn Long,Theo bộ phận,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG KCP VÀ CHINA (SO2312-0011+SO2401-0002),MDM-RELEXBLUEC,RELEXBLUE C,KG,365,1,KG,365,,MAY IN,1/27/2024
EP2401-0003,1/3/2024,Nguyễn Văn Long,Theo bộ phận,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHIN PLASITIC, UNIPACK (SO2401-0001+SO2310-0052)",MDM-RELEXBLUEC,RELEXBLUE C,KG,105,1,KG,105,,MÁY IN,1/6/2024
EP2403-0044,3/14/2024,Nguyễn Dũng Trung,Theo bộ phận,ECL + AGRIFEED + 48MFM + 66MFM + SANMIGUEL,5200100050000000,"[ECL] Ống giấy mới, phi trong 77.77mm, phi ngoài 107.77mm, dài 113cm (-1), độ bền nén: >=270kgF/100mm.",ONG,12,3.955,KG,47.46,SO2403-0029 - ECL,,3/19/2024
